N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
Down,Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Dry,Dry,Clear,PC,PC,Clear,Strong,Strong,Other,Weak,Weak,,Some,LittleChange,LittleChange,Neutral,LittleChange,SVR,Jul2_Jul15,D,,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,Average,D,PartInhibit,Moderate,Strong,D,XNIL,XNIL,SVR,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,DryMMoistL,,SigNegative,Other,AllElse,Westerly,SEQuad
Neutral,Neutral,StrongUp,WeakUp,WeakUp,,Wet,Wet,Wet,PC,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,,Strong,Some,LittleChange,LittleChange,Negative,,SIG,Aug20_Sep15,G,CThruK,,LessThanAve,LessThanAve,,N1GtLIGt_4,Stability,Average,Average,GJ,,Moderate,Slight,G,SIG,SIG,SIG,LowSHighN,CloseToDryAd,Average,CloseToDryAd,MarkedUpper,MoistMDryL,DryLine,SigNegative,,NWQuad,Westerly,LongAnticyc
WeakUp,StronUp,StrongUp,StrongUp,,Wet,Dry,Wet,VeryWet,PC,Clear,Clear,PC,,Strong,StrongWest,,Weak,Weak,Marked,,LittleChange,Negative,LittleChange,SVR,Jul16_Aug10,H,CThruK,PartInhibit,Average,Average,H,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,HI,,Unfavorable,,H,XNIL,XNIL,SVR,,Stable,VeryMoist,ModerateOrLe,,Other,MovingFtorOt,SigNegative,Moving,LV,Westerly,E_NE
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,Clear,Cloudy,Cloudy,Strong,Strong,Westerly,Weak,Strong,Strong,Marked,,Increasing,StrongPos,Increasing,SIG,May15_Jun14,K,CThruK,,MoreThanAve,MoreThanAve,,N1GtLIGt_4,Instability,Average,MoreUnstable,ACEFK,PartInhibit,Weak,,K,SIG,,SIG,Other,ModerateOrLe,Dry,Steep,StrongFront,Other,MovingFtorOt,SigNegative,,NWQuad,,LongAnticyc
Down,Neutral,Neutral,Neutral,Neutral,Neutral,,Neutral,Dry,PC,Clear,Clear,Clear,,Weak,StrongWest,,Strong,Weak,Some,LittleChange,LittleChange,Neutral,LittleChange,,Jul2_Jul15,E,CThruK,PartInhibit,,,CDEJ,N5GtLIGt_8,Stability,Average,LessUnstable,,,Weak,Strong,E,XNIL,XNIL,XNIL,LowSHighN,CloseToDryAd,Average,ModerateOrLe,MarkedUpper,MoistMDryL,E_W_N,LittleChange,,,LVorOther,DenvCyclone
StrongUp,StronUp,Down,WeakUp,WeakUp,Dry,Wet,Wet,Wet,Cloudy,Cloudy,Cloudy,PC,,Weak,DCVZFavor,,,Weak,,LittleChange,,Neutral,Decreasing,,Jul2_Jul15,I,CThruK,,LessThanAve,LessThanAve,,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,HI,PartInhibit,Unfavorable,,I,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,Dry,Steep,NoMajor,Other,MovingFtorOt,PosToNeg,Moving,NWQuad,LVorOther,
WeakUp,,Neutral,Neutral,Neutral,Wet,Neutral,,Wet,Cloudy,Clear,Cloudy,Cloudy,Strong,Strong,DCVZFavor,Strong,,Strong,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,May15_Jun14,B,AB,PartInhibit,LessThanAve,,ABI,N1GtLIGt_4,Stability,Average,MoreUnstable,B,PartInhibit,,Strong,B,SIG,SIG,SVR,Other,ModerateOrLe,Average,CloseToDryAd,NoMajor,Other,DenvCyclone,LittleChange,Other,AllElse,LVorOther,
WeakUp,WeakUp,Neutral,,Neutral,Neutral,Neutral,Neutral,Neutral,PC,,PC,PC,Weak,,,Weak,Strong,Weak,Some,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Jun15_Jul1,I,CThruK,Stifling,,,ABI,N1GtLIGt_4,Stability,,LessUnstable,HI,,Weak,Slight,I,XNIL,,SIG,LowSHighN,Steep,Average,Steep,MarkedUpper,DryMMoistL,E_W_S,NegToPos,QStationary,SWQuad,,
Down,Neutral,StrongUp,Neutral,Neutral,Dry,Dry,Dry,Dry,Clear,PC,Clear,Clear,Strong,Strong,StrongWest,Strong,Strong,Strong,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Jul2_Jul15,J,CThruK,PartInhibit,Average,LessThanAve,,N5GtLIGt_8,Neutral,MoreUnstable,Average,GJ,PartInhibit,Moderate,Slight,J,SIG,SIG,SIG,LowAtStation,Steep,,ModerateOrLe,,MoistMDryL,DryLine,LittleChange,Other,LV,,SEQuad
Down,WeakUp,Neutral,WeakUp,WeakUp,Dry,VeryWet,VeryWet,VeryWet,Clear,PC,Clear,Cloudy,Strong,,Westerly,Weak,Weak,,Marked,IncCapDecIns,Increasing,,Decreasing,XNIL,Jul2_Jul15,C,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,,MoreUnstable,ACEFK,,Moderate,Strong,C,SIG,SIG,SIG,LowNHighS,Steep,,CloseToDryAd,NoMajor,MoistMDryL,E_W_N,NegToPos,Other,AllElse,Westerly,
WeakUp,Neutral,Down,Down,Down,Neutral,Neutral,Neutral,Dry,PC,PC,PC,PC,Strong,,,Weak,,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Aug11_Aug20,D,CThruK,PartInhibit,LessThanAve,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,,PartInhibit,Weak,Slight,D,SIG,SIG,SVR,LowSHighN,CloseToDryAd,Average,CloseToDryAd,OtherRapid,MoistMDryL,DryLine,PosToNeg,QStationary,AllElse,Westerly,WidespdDnsl
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Dry,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,,,Westerly,,Weak,Weak,,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Aug11_Aug20,B,AB,,Average,LessThanAve,ABI,N1GtLIGt_4,,LessUnstable,LessUnstable,B,,Strong,Slight,B,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,Average,Steep,NoMajor,Other,,LittleChange,Other,AllElse,Westerly,E_NE
Neutral,WeakUp,Neutral,Neutral,Neutral,Dry,Neutral,Wet,,PC,Cloudy,Cloudy,Cloudy,,,,,,,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Aug11_Aug20,B,AB,PartInhibit,LessThanAve,Average,ABI,,,LessUnstable,Average,,,Unfavorable,,,XNIL,XNIL,XNIL,LowSHighN,Steep,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,LittleChange,Other,AllElse,LVorOther,E_NE
WeakUp,Neutral,Neutral,Neutral,,,Dry,Neutral,Neutral,Clear,PC,Clear,,Weak,Weak,Westerly,Weak,,Weak,,LittleChange,LittleChange,,LittleChange,SIG,Aug11_Aug20,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,,MoreUnstable,MoreUnstable,ACEFK,,Weak,,E,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,Steep,NoMajor,DryMMoistL,E_W_N,SigNegative,,SWQuad,LVorOther,DenvCyclone
Neutral,Down,WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,Westerly,,Weak,Weak,Marked,IncCapDecIns,Increasing,,LittleChange,XNIL,May15_Jun14,G,CThruK,,LessThanAve,LessThanAve,G,N1GtLIGt_4,,Average,Average,,Stifling,,,G,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Dry,Steep,,,,PosToNeg,,NWQuad,Westerly,WidespdDnsl
Down,StronUp,WeakUp,StrongUp,StrongUp,Wet,Neutral,Neutral,VeryWet,Clear,Clear,Clear,PC,,Strong,Other,,Weak,Weak,,DecCapIncIns,Decreasing,Neutral,LittleChange,SIG,Jul2_Jul15,I,,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,,,HI,PartInhibit,Weak,,I,XNIL,,SIG,,,Average,CloseToDryAd,MarkedUpper,DryMMoistL,MovingFtorOt,NegToPos,QStationary,SWQuad,Westerly,LV
Neutral,WeakUp,Down,Neutral,Neutral,Dry,VeryWet,Dry,,Clear,Clear,Clear,,Weak,Strong,StrongWest,Strong,Weak,Strong,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Aug20_Sep15,,CThruK,PartInhibit,Average,MoreThanAve,,N1GtLIGt_4,Instability,Average,Average,HI,,Strong,Strong,,SVR,SVR,SVR,LowSHighN,Steep,,ModerateOrLe,OtherRapid,DryMMoistL,E_W_S,LittleChange,Moving,LV,LVorOther,E_NE
Neutral,Neutral,Down,Neutral,Neutral,VeryWet,Wet,VeryWet,VeryWet,PC,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Weak,Strong,,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,,C,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,Stability,Average,LessUnstable,ACEFK,TotalInhibit,Moderate,Slight,C,XNIL,XNIL,SIG,LowEvrywhere,Steep,Dry,Steep,MarkedUpper,MoistMDryL,E_W_N,NegToPos,,NWQuad,Westerly,WidespdDnsl
Down,Down,Down,Down,Down,Dry,Neutral,Dry,Dry,Clear,Clear,Clear,Clear,Weak,Strong,Other,,Strong,Strong,,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Aug20_Sep15,E,CThruK,Stifling,Average,Average,CDEJ,LIGt0,Instability,MoreUnstable,MoreUnstable,,Stifling,Unfavorable,,E,XNIL,XNIL,SIG,LowSHighN,,,Steep,,MoistMDryL,DenvCyclone,LittleChange,QStationary,SWQuad,Westerly,WidespdDnsl
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,,Clear,Clear,Weak,Weak,Other,,,,,LittleChange,LittleChange,StrongPos,Increasing,SIG,,I,CThruK,,LessThanAve,LessThanAve,ABI,LILt_8,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,,,I,XNIL,XNIL,SIG,LowSHighN,Steep,Dry,Steep,StrongFront,Other,MovingFtorOt,SigNegative,QStationary,SWQuad,Westerly,DenvCyclone
StrongUp,StronUp,Down,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,PC,Clear,Clear,Clear,,Strong,Other,Strong,,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Aug11_Aug20,C,CThruK,,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,,C,SVR,SVR,SVR,Other,CloseToDryAd,Dry,Steep,MarkedUpper,DryMMoistL,E_W_N,SigPositive,,NWQuad,Westerly,LongAnticyc
StrongUp,StronUp,Neutral,StrongUp,StrongUp,,Neutral,Neutral,Wet,PC,,PC,Cloudy,,,Westerly,,Weak,Weak,,LittleChange,LittleChange,Negative,LittleChange,XNIL,Aug11_Aug20,B,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,,Strong,Strong,B,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,Average,Steep,OtherRapid,Other,DenvCyclone,LittleChange,Moving,,LVorOther,DenvCyclone
Down,Down,Neutral,Down,Down,Dry,Neutral,Wet,VeryWet,Clear,Clear,Clear,Clear,,Strong,Westerly,Weak,,Weak,Some,IncCapDecIns,,Negative,LittleChange,SIG,,B,AB,Stifling,MoreThanAve,,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,B,Stifling,Strong,Moderate,B,SIG,SIG,SIG,HighEvrywher,Steep,VeryMoist,ModerateOrLe,,Other,DenvCyclone,PosToNeg,Other,,Westerly,DenvCyclone
WeakUp,StronUp,,,StrongUp,Wet,Wet,Neutral,Wet,PC,PC,PC,Cloudy,Strong,Strong,DCVZFavor,Strong,,Weak,Marked,,LittleChange,StrongPos,Increasing,SIG,Aug20_Sep15,J,CThruK,,LessThanAve,LessThanAve,CDEJ,,Stability,Average,MoreUnstable,GJ,,Moderate,,J,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,Dry,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,,LV,LVorOther,
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,PC,PC,PC,Weak,Weak,DCVZFavor,Weak,,Weak,,LittleChange,LittleChange,StrongPos,Increasing,SIG,Aug20_Sep15,C,CThruK,,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,,ACEFK,,Moderate,Strong,,XNIL,XNIL,SIG,LowEvrywhere,,Dry,Steep,MarkedUpper,MoistMDryL,E_W_S,NegToPos,Other,,LVorOther,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Wet,,PC,PC,PC,,,,,,,,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,May15_Jun14,D,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,Average,MoreUnstable,D,PartInhibit,Weak,,D,SVR,SVR,SVR,LowAtStation,ModerateOrLe,Average,Steep,StrongFront,Other,,PosToNeg,,SWQuad,LVorOther,
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Dry,Wet,Wet,VeryWet,PC,Clear,Clear,Clear,,Strong,DCVZFavor,Weak,Strong,,Some,DecCapIncIns,Decreasing,WeakPos,Increasing,SIG,Aug20_Sep15,G,CThruK,PartInhibit,Average,Average,G,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Moderate,Moderate,G,XNIL,SIG,,LowEvrywhere,CloseToDryAd,Average,,NoMajor,MoistMDryL,,PosToNeg,,,Westerly,
StrongUp,Down,Neutral,Neutral,Neutral,Neutral,Dry,,Wet,PC,PC,Cloudy,Cloudy,Weak,Strong,DCVZFavor,,Weak,Weak,,IncCapDecIns,Increasing,Negative,Increasing,,Aug20_Sep15,K,CThruK,,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Instability,Average,Average,ACEFK,,Moderate,Slight,K,,XNIL,SIG,LowMtsHighPl,ModerateOrLe,Dry,Steep,,Other,,SigPositive,QStationary,NWQuad,,WidespdDnsl
Neutral,WeakUp,Down,Neutral,Neutral,Dry,Wet,Dry,Dry,Clear,,Clear,Clear,Strong,,StrongWest,Weak,Weak,Weak,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Aug20_Sep15,J,CThruK,Stifling,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,GJ,PartInhibit,Strong,Moderate,J,XNIL,XNIL,,LowEvrywhere,Stable,Average,Steep,NoMajor,MoistMDryL,DryLine,PosToNeg,,LV,LVorOther,LV
Neutral,StronUp,StrongUp,,StrongUp,,Neutral,Neutral,Wet,Clear,Cloudy,Cloudy,,,,DCVZFavor,,,Weak,,LittleChange,LittleChange,Neutral,Increasing,XNIL,Jul16_Aug10,,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,,Average,,PartInhibit,Weak,Moderate,,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Dry,CloseToDryAd,NoMajor,DryMMoistL,E_W_S,LittleChange,,LV,LVorOther,LongAnticyc
StrongUp,Neutral,Neutral,StrongUp,StrongUp,Neutral,Dry,Neutral,,Clear,PC,PC,Cloudy,Weak,Weak,Westerly,,,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Aug20_Sep15,H,CThruK,PartInhibit,LessThanAve,LessThanAve,H,LILt_8,Instability,MoreUnstable,Average,HI,,Moderate,Strong,H,SIG,SIG,SIG,LowMtsHighPl,Stable,Average,CloseToDryAd,MarkedUpper,Other,,PosToNeg,Moving,NWQuad,LVorOther,SEQuad
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,Dry,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,Weak,,Westerly,Strong,,Weak,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,,Aug20_Sep15,B,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,Average,LessUnstable,B,,Strong,Strong,B,SVR,SVR,SVR,LowMtsHighPl,Stable,Average,,NoMajor,,DenvCyclone,LittleChange,Other,NWQuad,Westerly,DenvCyclone
Down,Neutral,Neutral,Down,Down,,Dry,Dry,Dry,PC,Clear,PC,PC,,,Westerly,,,,,IncCapDecIns,,,LittleChange,XNIL,,J,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,,LessUnstable,Average,GJ,,Weak,Moderate,J,,XNIL,XNIL,HighEvrywher,Steep,Average,CloseToDryAd,NoMajor,DryMMoistL,DenvCyclone,LittleChange,QStationary,LV,LVorOther,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,PC,PC,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,Weak,Strong,Marked,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jul2_Jul15,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Instability,,MoreUnstable,ACEFK,,,,K,XNIL,XNIL,,,Stable,Average,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigPositive,,AllElse,,WidespdDnsl
WeakUp,Neutral,StrongUp,Neutral,Neutral,Dry,VeryWet,Neutral,Dry,Clear,Clear,Clear,Clear,,,Other,,Weak,,,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,Jun15_Jul1,I,CThruK,PartInhibit,LessThanAve,Average,ABI,LIGt0,Instability,Average,MoreUnstable,HI,PartInhibit,Weak,,I,XNIL,XNIL,XNIL,LowSHighN,Stable,Average,Steep,NoMajor,DryMMoistL,E_W_S,SigPositive,QStationary,SWQuad,LVorOther,DenvCyclone
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,Dry,Dry,Neutral,,PC,PC,Clear,Clear,,,Other,,Strong,Weak,,LittleChange,LittleChange,,LittleChange,XNIL,May15_Jun14,J,,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,,LessUnstable,GJ,,Weak,Moderate,J,SIG,SIG,SIG,,Steep,,ModerateOrLe,NoMajor,Other,DryLine,LittleChange,Other,LV,LVorOther,LongAnticyc
WeakUp,Neutral,Neutral,,Neutral,,Neutral,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,,,DCVZFavor,,,Weak,,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,E,CThruK,,,MoreThanAve,CDEJ,LILt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,,Strong,Strong,E,,SVR,SVR,LowAtStation,Steep,Average,ModerateOrLe,OtherRapid,MoistMDryL,E_W_S,NegToPos,Other,SWQuad,LVorOther,LongAnticyc
WeakUp,Down,WeakUp,Neutral,Neutral,Dry,VeryWet,VeryWet,,PC,PC,,PC,Strong,Strong,Westerly,,,,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,Jul2_Jul15,A,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Stability,Average,MoreUnstable,ACEFK,,Moderate,,A,SVR,SVR,SVR,LowNHighS,Stable,VeryMoist,Steep,StrongFront,DryMMoistL,E_W_S,,Other,SWQuad,Westerly,DenvCyclone
Neutral,StronUp,Neutral,WeakUp,,Neutral,Neutral,Dry,Dry,Clear,PC,PC,PC,,,Westerly,,,,,LittleChange,LittleChange,StrongPos,LittleChange,XNIL,Aug20_Sep15,K,CThruK,Stifling,Average,Average,K,N1GtLIGt_4,Stability,MoreUnstable,Average,ACEFK,,Weak,,K,XNIL,XNIL,XNIL,Other,Steep,,CloseToDryAd,MarkedUpper,,,SigNegative,,NWQuad,,WidespdDnsl
Neutral,Down,WeakUp,Neutral,Neutral,Wet,Neutral,Neutral,Wet,PC,Clear,Cloudy,Cloudy,Weak,,Westerly,Weak,Weak,Weak,Some,LittleChange,LittleChange,WeakPos,Decreasing,SIG,Jul2_Jul15,B,AB,Stifling,MoreThanAve,,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,B,,Moderate,Strong,B,SVR,SVR,SVR,HighEvrywher,Stable,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,,,AllElse,Westerly,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,,VeryWet,Clear,Cloudy,Clear,PC,,,DCVZFavor,,,,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul2_Jul15,A,AB,,LessThanAve,LessThanAve,ABI,,Instability,,MoreUnstable,ACEFK,TotalInhibit,,Slight,A,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,,Steep,MarkedUpper,DryMMoistL,E_W_S,NegToPos,Other,SWQuad,Westerly,DenvCyclone
Down,,Neutral,Neutral,Neutral,Dry,Neutral,VeryWet,Wet,Cloudy,Clear,Cloudy,Cloudy,Weak,Weak,StrongWest,Weak,,,Some,LittleChange,LittleChange,Negative,Decreasing,XNIL,May15_Jun14,A,AB,TotalInhibit,,Average,ABI,N5GtLIGt_8,,Average,Average,,PartInhibit,Moderate,Strong,A,XNIL,XNIL,XNIL,LowMtsHighPl,Steep,Average,Steep,OtherRapid,Other,DenvCyclone,LittleChange,Other,SWQuad,Westerly,DenvCyclone
StrongUp,StronUp,Down,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,Clear,PC,Clear,PC,Weak,Strong,Other,,,,,,Decreasing,Negative,Decreasing,SIG,Jul16_Aug10,A,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Moderate,,A,SVR,SVR,SVR,HighEvrywher,CloseToDryAd,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,NegToPos,Other,AllElse,Westerly,DenvCyclone
Neutral,StronUp,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Dry,Dry,Clear,Clear,,Clear,,,Westerly,,,,,,LittleChange,Neutral,LittleChange,XNIL,,E,,,,Average,,,Instability,MoreUnstable,MoreUnstable,,PartInhibit,Moderate,Moderate,E,,SVR,SVR,LowEvrywhere,Steep,Dry,ModerateOrLe,OtherRapid,MoistMDryL,,NegToPos,,SWQuad,Westerly,DenvCyclone
StrongUp,Neutral,,Neutral,Neutral,Dry,Neutral,Neutral,Neutral,Clear,PC,Clear,Clear,,,DCVZFavor,,,,,LittleChange,,Neutral,LittleChange,XNIL,May15_Jun14,A,AB,PartInhibit,Average,Average,ABI,N1GtLIGt_4,,LessUnstable,LessUnstable,ACEFK,,Unfavorable,,A,XNIL,XNIL,XNIL,LowNHighS,ModerateOrLe,Dry,Steep,MarkedUpper,DryMMoistL,,LittleChange,Moving,SWQuad,LVorOther,DenvCyclone
Down,StronUp,Down,Down,Down,Neutral,Wet,Neutral,Dry,PC,PC,PC,Clear,Weak,Strong,Westerly,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,May15_Jun14,E,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,,,Neutral,MoreUnstable,LessUnstable,ACEFK,PartInhibit,,,E,SIG,SIG,SIG,Other,CloseToDryAd,Average,ModerateOrLe,NoMajor,,DryLine,SigNegative,,SWQuad,LVorOther,LV
Neutral,StronUp,,StrongUp,StrongUp,Wet,VeryWet,,VeryWet,Clear,Cloudy,Cloudy,,Strong,Strong,,,,Weak,,LittleChange,LittleChange,WeakPos,LittleChange,SVR,Aug20_Sep15,A,AB,,LessThanAve,LessThanAve,ABI,,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,,Strong,A,SVR,SVR,,Other,ModerateOrLe,VeryMoist,CloseToDryAd,StrongFront,DryMMoistL,DenvCyclone,SigNegative,Other,SWQuad,Westerly,LV
,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Wet,Wet,VeryWet,,Clear,PC,Cloudy,,,Other,,Strong,Strong,,LittleChange,LittleChange,Negative,Decreasing,XNIL,,G,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,G,N1GtLIGt_4,Instability,Average,Average,GJ,,Weak,Slight,G,SIG,SIG,SIG,LowAtStation,CloseToDryAd,Average,CloseToDryAd,OtherRapid,MoistMDryL,DryLine,SigNegative,,SWQuad,,LongAnticyc
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,VeryWet,Wet,Wet,,PC,Cloudy,Cloudy,Cloudy,Strong,Strong,DCVZFavor,Weak,Weak,Strong,Marked,IncCapDecIns,,WeakPos,Increasing,SVR,May15_Jun14,K,CThruK,PartInhibit,Average,MoreThanAve,,N5GtLIGt_8,Stability,MoreUnstable,,ACEFK,PartInhibit,Weak,,K,XNIL,XNIL,SVR,Other,CloseToDryAd,,Steep,StrongFront,DryMMoistL,MovingFtorOt,SigPositive,Moving,AllElse,Westerly,LongAnticyc
Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,,Wet,Clear,Clear,,Clear,,,Westerly,,,,,LittleChange,LittleChange,Neutral,Decreasing,XNIL,Jul16_Aug10,A,AB,,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Stability,Average,LessUnstable,ACEFK,Stifling,Moderate,,A,,XNIL,XNIL,Other,Stable,Average,Steep,OtherRapid,,DenvCyclone,SigNegative,,,,
WeakUp,Down,Neutral,,Neutral,Neutral,VeryWet,Wet,Wet,Clear,Clear,Clear,Clear,,,Other,,Weak,Weak,,LittleChange,LittleChange,Neutral,LittleChange,XNIL,,D,CThruK,,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,,D,,Strong,Strong,D,,SVR,SVR,,,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,SigNegative,Other,NWQuad,,LV
WeakUp,,Down,StrongUp,StrongUp,Wet,VeryWet,Wet,VeryWet,PC,PC,PC,Cloudy,Strong,Strong,StrongWest,Strong,Weak,Weak,Some,LittleChange,LittleChange,StrongPos,LittleChange,SIG,Aug20_Sep15,J,,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,,Moderate,Strong,J,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Average,Steep,OtherRapid,Other,DryLine,LittleChange,QStationary,,LVorOther,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Dry,,,Clear,Cloudy,Cloudy,,,DCVZFavor,,Strong,Weak,,IncCapDecIns,Increasing,Negative,,XNIL,Jul2_Jul15,J,CThruK,,LessThanAve,LessThanAve,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Strong,Slight,J,XNIL,XNIL,XNIL,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,NegToPos,Other,,LVorOther,SEQuad
