N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
StrongUp,,Neutral,,WeakUp,,Neutral,,Wet,,Clear,,,Strong,Strong,Other,Weak,Strong,,Some,LittleChange,LittleChange,Negative,Decreasing,,May15_Jun14,B,,,,LessThanAve,ABI,N5GtLIGt_8,Stability,MoreUnstable,LessUnstable,B,,Moderate,Moderate,B,,SVR,SVR,LowMtsHighPl,Stable,VeryMoist,Steep,NoMajor,Other,DenvCyclone,SigPositive,,LV,LVorOther,
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,VeryWet,,,Clear,Clear,Weak,Strong,DCVZFavor,,Weak,Weak,Some,LittleChange,,Negative,Decreasing,SIG,,K,,PartInhibit,Average,Average,K,N1GtLIGt_4,Stability,Average,,ACEFK,TotalInhibit,Strong,,,XNIL,XNIL,SIG,,Stable,Average,CloseToDryAd,StrongFront,Other,Other,SigPositive,Other,,LVorOther,WidespdDnsl
Down,Neutral,StrongUp,StrongUp,StrongUp,Wet,VeryWet,Wet,Wet,PC,PC,PC,,,,StrongWest,,,,,LittleChange,LittleChange,Neutral,Decreasing,XNIL,Jul2_Jul15,G,CThruK,PartInhibit,LessThanAve,LessThanAve,G,N5GtLIGt_8,Instability,Average,LessUnstable,GJ,TotalInhibit,,,G,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,,CloseToDryAd,,MoistMDryL,DryLine,SigNegative,,NWQuad,,LV
StrongUp,,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,,PC,,,,,StrongWest,,Strong,Strong,,DecCapIncIns,Decreasing,WeakPos,LittleChange,,May15_Jun14,C,CThruK,PartInhibit,Average,LessThanAve,CDEJ,,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,,C,XNIL,XNIL,XNIL,,Steep,Average,,NoMajor,DryMMoistL,,,QStationary,NWQuad,,LongAnticyc
Neutral,StronUp,,,StrongUp,Dry,Neutral,VeryWet,VeryWet,PC,,PC,Cloudy,Weak,Strong,,Strong,Weak,,Marked,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,,,PartInhibit,Moderate,Moderate,J,XNIL,XNIL,,LowAtStation,ModerateOrLe,Dry,Steep,NoMajor,MoistMDryL,DryLine,,,,LVorOther,LV
Down,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,,,Neutral,Clear,,Clear,Clear,Strong,Strong,Westerly,Strong,,,Some,LittleChange,LittleChange,,Increasing,SIG,May15_Jun14,K,CThruK,PartInhibit,Average,,K,N5GtLIGt_8,Stability,,MoreUnstable,ACEFK,PartInhibit,,,K,XNIL,,SIG,Other,ModerateOrLe,Average,Steep,StrongFront,MoistMDryL,E_W_N,LittleChange,,NWQuad,LVorOther,
Neutral,StronUp,WeakUp,Neutral,Neutral,,Dry,,Neutral,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,Weak,,Weak,Marked,IncCapDecIns,,Negative,LittleChange,,May15_Jun14,G,,Stifling,MoreThanAve,,G,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,,Moderate,Moderate,G,XNIL,XNIL,,,CloseToDryAd,,Steep,NoMajor,MoistMDryL,,PosToNeg,Other,SWQuad,,LongAnticyc
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,VeryWet,Neutral,Wet,Wet,Cloudy,,PC,Cloudy,Weak,Weak,Westerly,Strong,Weak,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,,Jul2_Jul15,K,CThruK,,Average,MoreThanAve,K,N1GtLIGt_4,,,Average,ACEFK,,Weak,Moderate,,XNIL,XNIL,,LowMtsHighPl,,VeryMoist,Steep,StrongFront,MoistMDryL,DenvCyclone,SigNegative,,,Westerly,DenvCyclone
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,,Neutral,,Neutral,Cloudy,Clear,Cloudy,,,,StrongWest,,Strong,,,,Increasing,Neutral,Decreasing,XNIL,Aug20_Sep15,D,,PartInhibit,LessThanAve,,,N1GtLIGt_4,Neutral,Average,LessUnstable,D,,,,D,XNIL,,XNIL,LowAtStation,CloseToDryAd,,,OtherRapid,,,SigPositive,,,LVorOther,LongAnticyc
,Neutral,,WeakUp,WeakUp,Neutral,Neutral,Wet,,Clear,Clear,Clear,PC,,,Westerly,,,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,May15_Jun14,B,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,,,B,PartInhibit,Moderate,Slight,B,,XNIL,XNIL,HighEvrywher,Steep,,Steep,NoMajor,DryMMoistL,DenvCyclone,NegToPos,Other,AllElse,Westerly,DenvCyclone
,,Down,Down,Down,,Neutral,,Dry,Clear,Clear,Clear,,Strong,Strong,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul16_Aug10,B,AB,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,B,,Moderate,Strong,B,SVR,SVR,SVR,LowEvrywhere,,,ModerateOrLe,NoMajor,Other,Other,,QStationary,SWQuad,LVorOther,DenvCyclone
WeakUp,Neutral,Neutral,,WeakUp,VeryWet,Neutral,Wet,Wet,PC,Clear,Clear,PC,Strong,Strong,DCVZFavor,,Weak,,Marked,LittleChange,LittleChange,,,SVR,Aug20_Sep15,D,CThruK,Stifling,,Average,CDEJ,,Stability,,Average,D,PartInhibit,Weak,,D,,XNIL,SVR,LowMtsHighPl,,Dry,CloseToDryAd,StrongFront,DryMMoistL,,,Other,NWQuad,Westerly,
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Wet,Neutral,Wet,PC,PC,PC,Cloudy,,,,,Weak,Weak,,IncCapDecIns,Increasing,Negative,Increasing,XNIL,Aug11_Aug20,E,CThruK,,Average,Average,,N1GtLIGt_4,Neutral,Average,Average,ACEFK,,Moderate,Strong,E,XNIL,XNIL,XNIL,,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,,LittleChange,Other,SWQuad,Westerly,LongAnticyc
WeakUp,WeakUp,,WeakUp,WeakUp,Neutral,Wet,Neutral,Wet,Clear,Clear,,Clear,,Weak,DCVZFavor,,,,Some,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Jun15_Jul1,,CThruK,,LessThanAve,LessThanAve,CDEJ,,Instability,,LessUnstable,ACEFK,PartInhibit,Strong,,,XNIL,XNIL,XNIL,LowMtsHighPl,ModerateOrLe,Dry,Steep,OtherRapid,MoistMDryL,,LittleChange,,SWQuad,Westerly,
WeakUp,WeakUp,,,WeakUp,,Neutral,,Neutral,,Clear,PC,PC,Strong,Strong,DCVZFavor,Weak,,Strong,,LittleChange,LittleChange,Neutral,LittleChange,SVR,,K,,,Average,Average,K,,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Unfavorable,Moderate,K,,SVR,,LowMtsHighPl,ModerateOrLe,,ModerateOrLe,StrongFront,Other,DryLine,SigNegative,,NWQuad,,LV
Neutral,Neutral,,Neutral,Neutral,Wet,Wet,Wet,VeryWet,Clear,,PC,Cloudy,Weak,,DCVZFavor,Strong,,Weak,Some,IncCapDecIns,,WeakPos,Increasing,XNIL,Jul16_Aug10,H,CThruK,,LessThanAve,LessThanAve,H,N5GtLIGt_8,,Average,MoreUnstable,HI,Stifling,Weak,Slight,,XNIL,XNIL,XNIL,Other,ModerateOrLe,Average,,MarkedUpper,,MovingFtorOt,SigPositive,,SWQuad,LVorOther,LongAnticyc
WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Dry,Neutral,VeryWet,,,,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,,,Marked,IncCapDecIns,,Neutral,Decreasing,SVR,,,CThruK,Stifling,Average,MoreThanAve,ABI,N1GtLIGt_4,,Average,LessUnstable,HI,PartInhibit,,,I,,XNIL,SVR,,Steep,,,NoMajor,,Other,,Moving,AllElse,,DenvCyclone
Neutral,,Neutral,Neutral,,VeryWet,Wet,,VeryWet,PC,Clear,PC,PC,,,Westerly,,Weak,,,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,May15_Jun14,K,,,,MoreThanAve,K,N1GtLIGt_4,,,MoreUnstable,,Stifling,Strong,Slight,K,SIG,XNIL,XNIL,LowEvrywhere,ModerateOrLe,Average,Steep,StrongFront,DryMMoistL,MovingFtorOt,SigPositive,Moving,AllElse,LVorOther,
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,VeryWet,Neutral,Wet,Wet,PC,Clear,PC,Clear,,,Westerly,,Strong,Weak,,DecCapIncIns,,Negative,LittleChange,XNIL,Jul16_Aug10,B,AB,,Average,LessThanAve,ABI,N1GtLIGt_4,Instability,,Average,B,PartInhibit,Moderate,Slight,B,SIG,SIG,SIG,,ModerateOrLe,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,LittleChange,,AllElse,LVorOther,
,Down,,Down,,Neutral,Neutral,,Dry,,PC,Clear,,Strong,,Westerly,,Strong,Strong,,IncCapDecIns,,Negative,LittleChange,,Aug20_Sep15,J,,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,,,Weak,,J,,SVR,SVR,LowSHighN,,Average,,StrongFront,MoistMDryL,DryLine,LittleChange,Other,,LVorOther,
Down,StronUp,Neutral,WeakUp,WeakUp,Neutral,,Neutral,Wet,,PC,Clear,,Weak,,,Strong,,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Jul16_Aug10,,CThruK,PartInhibit,Average,Average,,,,,MoreUnstable,ACEFK,,Unfavorable,,,SVR,SIG,SIG,,CloseToDryAd,Average,,OtherRapid,MoistMDryL,,LittleChange,,SWQuad,Westerly,LV
WeakUp,Neutral,,Neutral,Neutral,Wet,,Wet,,Clear,Cloudy,,Clear,,Strong,DCVZFavor,Strong,,Strong,Some,DecCapIncIns,Decreasing,,LittleChange,SIG,May15_Jun14,D,CThruK,PartInhibit,MoreThanAve,Average,CDEJ,N5GtLIGt_8,Neutral,Average,,D,,Strong,,D,SVR,SVR,SVR,LowSHighN,Steep,,CloseToDryAd,StrongFront,Other,,NegToPos,Other,AllElse,Westerly,LongAnticyc
Neutral,Down,WeakUp,,,Dry,Wet,,Neutral,,,Clear,Clear,Weak,Strong,DCVZFavor,Strong,,Strong,Marked,IncCapDecIns,,,LittleChange,SIG,Aug20_Sep15,A,AB,,LessThanAve,Average,,N1GtLIGt_4,Instability,,,ACEFK,PartInhibit,Moderate,Strong,,SVR,,SVR,LowSHighN,Steep,Average,CloseToDryAd,OtherRapid,DryMMoistL,,,,SWQuad,Westerly,DenvCyclone
Neutral,,Neutral,,Neutral,Dry,Neutral,Wet,,,PC,Clear,Clear,Strong,Strong,Westerly,Strong,,Strong,,,Increasing,,Decreasing,SVR,,D,CThruK,,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,,D,,Strong,Moderate,D,XNIL,,SVR,LowSHighN,Steep,Dry,Steep,,DryMMoistL,DenvCyclone,,,NWQuad,,
,,WeakUp,Neutral,Neutral,Wet,Neutral,Wet,Wet,Clear,Cloudy,PC,PC,,Strong,Westerly,Weak,Weak,,Marked,LittleChange,LittleChange,Neutral,,SVR,Jul16_Aug10,J,CThruK,Stifling,,MoreThanAve,CDEJ,LILt_8,Instability,MoreUnstable,,GJ,PartInhibit,Unfavorable,,J,XNIL,,SVR,LowNHighS,,Dry,Steep,,DryMMoistL,,,,LV,LVorOther,LV
Down,,,Neutral,Neutral,Neutral,Dry,Dry,Dry,Cloudy,Clear,Cloudy,PC,Weak,Weak,Westerly,Weak,Weak,Weak,,IncCapDecIns,Increasing,,LittleChange,,,,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,,MoreUnstable,MoreUnstable,B,,Moderate,Slight,B,SVR,,SVR,LowSHighN,,Average,ModerateOrLe,NoMajor,,DenvCyclone,LittleChange,QStationary,SWQuad,Westerly,DenvCyclone
WeakUp,Down,StrongUp,WeakUp,WeakUp,Neutral,VeryWet,Neutral,,PC,Cloudy,Cloudy,Cloudy,Strong,,Westerly,Strong,Weak,Strong,Some,IncCapDecIns,Increasing,,Increasing,SVR,,,,,,Average,K,LIGt0,Stability,Average,,,PartInhibit,,,K,XNIL,XNIL,,LowEvrywhere,ModerateOrLe,Average,Steep,NoMajor,Other,E_W_N,SigPositive,Other,NWQuad,Westerly,LongAnticyc
StrongUp,Neutral,WeakUp,StrongUp,,Neutral,Neutral,Neutral,,,,,Clear,,,StrongWest,,Weak,,,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Aug20_Sep15,I,CThruK,PartInhibit,Average,Average,ABI,LIGt0,Stability,,Average,HI,,Weak,,I,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,,Steep,OtherRapid,DryMMoistL,MovingFtorOt,PosToNeg,QStationary,AllElse,,E_NE
,Neutral,,Neutral,Neutral,Neutral,Wet,Wet,VeryWet,Clear,,Clear,Clear,Strong,Strong,,Strong,,Strong,Marked,LittleChange,LittleChange,Negative,,SIG,May15_Jun14,C,,Stifling,Average,Average,CDEJ,LIGt0,Instability,MoreUnstable,LessUnstable,ACEFK,,Weak,Slight,C,XNIL,XNIL,,LowNHighS,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,MoistMDryL,E_W_S,,,AllElse,,LongAnticyc
Neutral,Down,Neutral,Down,Down,Dry,Dry,,Dry,PC,Clear,,,,Strong,StrongWest,Strong,Weak,Strong,,LittleChange,LittleChange,Negative,,SVR,Aug20_Sep15,I,CThruK,PartInhibit,LessThanAve,,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,HI,,,,,XNIL,XNIL,,,Steep,Dry,ModerateOrLe,,DryMMoistL,E_W_S,PosToNeg,QStationary,,LVorOther,
Down,Neutral,Neutral,Down,Down,Neutral,Neutral,,Wet,PC,Cloudy,Cloudy,Cloudy,,Strong,Other,Weak,Weak,Weak,,IncCapDecIns,,Negative,LittleChange,SIG,May15_Jun14,,CThruK,,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,ACEFK,,,Moderate,C,XNIL,XNIL,SIG,LowNHighS,Stable,Dry,Steep,MarkedUpper,DryMMoistL,E_W_N,,QStationary,NWQuad,Westerly,
,StronUp,,WeakUp,,VeryWet,Neutral,Neutral,Neutral,,PC,PC,PC,,Strong,Westerly,,,,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,SIG,,I,CThruK,,,LessThanAve,ABI,N1GtLIGt_4,Neutral,,LessUnstable,,,Weak,Slight,I,SIG,SIG,,,Stable,Average,Steep,OtherRapid,DryMMoistL,,LittleChange,QStationary,AllElse,LVorOther,DenvCyclone
,StronUp,Neutral,WeakUp,WeakUp,Wet,,VeryWet,VeryWet,,,PC,PC,Strong,Strong,Other,,,,,DecCapIncIns,,Negative,LittleChange,,Aug11_Aug20,,CThruK,,Average,LessThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,,,Weak,,,SVR,SVR,SVR,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,StrongFront,DryMMoistL,DryLine,LittleChange,,LV,LVorOther,LV
WeakUp,Neutral,,WeakUp,WeakUp,Neutral,Dry,Wet,Neutral,Clear,,,Clear,Weak,,DCVZFavor,,,Weak,Marked,IncCapDecIns,Increasing,Neutral,Increasing,,Aug11_Aug20,K,CThruK,Stifling,Average,,K,N1GtLIGt_4,Instability,,MoreUnstable,ACEFK,,Moderate,Strong,K,XNIL,XNIL,SIG,LowAtStation,Steep,Dry,,MarkedUpper,DryMMoistL,Other,SigPositive,,,Westerly,
,,StrongUp,Neutral,,Neutral,Neutral,Dry,Dry,PC,PC,PC,PC,Strong,Strong,Other,,,Weak,Marked,IncCapDecIns,Increasing,,Increasing,,May15_Jun14,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,,Average,Average,,PartInhibit,Moderate,,K,,,SIG,,Steep,Dry,CloseToDryAd,StrongFront,DryMMoistL,MovingFtorOt,LittleChange,Moving,AllElse,,WidespdDnsl
,,,,,Neutral,Wet,Neutral,Wet,Clear,PC,,,Strong,Strong,,Weak,,,Marked,DecCapIncIns,Decreasing,Negative,,SIG,Jul2_Jul15,B,AB,,,,ABI,,Neutral,Average,,B,PartInhibit,,,B,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,,,,MoistMDryL,,LittleChange,Other,,Westerly,DenvCyclone
StrongUp,Down,StrongUp,,WeakUp,Neutral,Neutral,Neutral,Wet,,PC,PC,Cloudy,,,StrongWest,,Weak,Weak,,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,,C,,PartInhibit,Average,,,LIGt0,Stability,Average,LessUnstable,,,Moderate,Moderate,C,XNIL,,SIG,LowAtStation,Steep,Dry,CloseToDryAd,NoMajor,Other,E_W_N,SigPositive,QStationary,NWQuad,Westerly,LongAnticyc
Down,,Down,Neutral,Neutral,Dry,,VeryWet,,PC,PC,PC,PC,Strong,Strong,StrongWest,Strong,,Strong,,IncCapDecIns,,Negative,Decreasing,SVR,May15_Jun14,,,,Average,Average,G,N1GtLIGt_4,Neutral,,,GJ,,Moderate,,G,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,Dry,,,Other,,LittleChange,,LV,LVorOther,WidespdDnsl
Down,,,Down,,,,Neutral,Dry,Clear,Cloudy,PC,,Strong,Strong,StrongWest,Strong,,Weak,Some,IncCapDecIns,Increasing,,,SVR,,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,,N1GtLIGt_4,,,MoreUnstable,,TotalInhibit,Weak,,J,XNIL,SIG,,LowAtStation,ModerateOrLe,Average,ModerateOrLe,NoMajor,,DryLine,LittleChange,Other,LV,LVorOther,LV
StrongUp,WeakUp,Neutral,StrongUp,StrongUp,Dry,Neutral,,VeryWet,PC,PC,PC,Cloudy,,,Other,,Weak,,,,Decreasing,StrongPos,Increasing,XNIL,Jul2_Jul15,A,,PartInhibit,LessThanAve,LessThanAve,,N5GtLIGt_8,Stability,Average,MoreUnstable,ACEFK,,,,A,SVR,SVR,SVR,LowMtsHighPl,Stable,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,LittleChange,Other,,Westerly,DenvCyclone
,Neutral,Down,WeakUp,WeakUp,Wet,Neutral,,Dry,Clear,Cloudy,,Clear,,Strong,StrongWest,Strong,,Weak,Marked,LittleChange,,WeakPos,LittleChange,SIG,Aug20_Sep15,G,CThruK,Stifling,,Average,G,N5GtLIGt_8,,LessUnstable,LessUnstable,,PartInhibit,Moderate,,G,XNIL,,,LowEvrywhere,Steep,Dry,CloseToDryAd,MarkedUpper,,DryLine,,,NWQuad,Westerly,SEQuad
,Neutral,,Down,,Neutral,Neutral,Dry,Dry,Cloudy,Clear,,,,Strong,DCVZFavor,Weak,,Weak,,IncCapDecIns,,WeakPos,,SVR,May15_Jun14,A,,PartInhibit,LessThanAve,Average,,N1GtLIGt_4,Stability,LessUnstable,,ACEFK,,Moderate,Slight,A,,SVR,SVR,HighEvrywher,ModerateOrLe,VeryMoist,Steep,,Other,E_W_S,PosToNeg,,SWQuad,Westerly,
Down,Down,Down,,Down,Neutral,Dry,Wet,Neutral,Clear,PC,Cloudy,Cloudy,Weak,Strong,DCVZFavor,Weak,Strong,Strong,Marked,IncCapDecIns,,,,,Aug11_Aug20,I,CThruK,PartInhibit,LessThanAve,,ABI,N1GtLIGt_4,Stability,LessUnstable,,,Stifling,Moderate,,I,,SIG,SIG,LowMtsHighPl,Steep,,CloseToDryAd,NoMajor,DryMMoistL,MovingFtorOt,SigPositive,Moving,LV,Westerly,E_NE
Neutral,,Neutral,Neutral,Neutral,Neutral,Wet,Wet,,Clear,PC,PC,PC,,Strong,Westerly,Weak,Weak,Strong,Marked,,Increasing,WeakPos,,XNIL,,,,,LessThanAve,,G,,Stability,Average,MoreUnstable,GJ,TotalInhibit,Moderate,,G,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,Other,,NegToPos,Other,SWQuad,Westerly,LV
StrongUp,WeakUp,StrongUp,StrongUp,,Wet,Neutral,Neutral,Wet,PC,PC,,Cloudy,Weak,Strong,Westerly,Strong,,Weak,Marked,DecCapIncIns,,Neutral,Decreasing,,May15_Jun14,,CThruK,PartInhibit,,LessThanAve,CDEJ,LIGt0,Stability,LessUnstable,,D,PartInhibit,Strong,,D,,XNIL,SVR,LowMtsHighPl,,Average,CloseToDryAd,StrongFront,DryMMoistL,,NegToPos,,NWQuad,Westerly,SEQuad
,StronUp,Neutral,,,Neutral,,Dry,,PC,PC,Clear,PC,Strong,,Westerly,Strong,,Strong,Marked,DecCapIncIns,,Neutral,LittleChange,SIG,,K,CThruK,PartInhibit,Average,LessThanAve,K,N1GtLIGt_4,,,MoreUnstable,ACEFK,,Moderate,Slight,K,XNIL,XNIL,,Other,Steep,Dry,Steep,,DryMMoistL,Other,,,,LVorOther,LongAnticyc
StrongUp,WeakUp,Down,WeakUp,WeakUp,VeryWet,Neutral,,,Clear,Clear,Clear,PC,Weak,Strong,StrongWest,,,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,May15_Jun14,,,PartInhibit,LessThanAve,Average,ABI,,Stability,LessUnstable,,B,,,Moderate,,SVR,SVR,,LowEvrywhere,Steep,Average,Steep,NoMajor,Other,,,,LV,Westerly,DenvCyclone
,Neutral,Down,Down,Down,Neutral,VeryWet,Dry,Dry,,PC,Clear,Clear,Strong,Strong,Westerly,,Weak,Weak,,,LittleChange,Negative,Decreasing,SVR,May15_Jun14,D,CThruK,PartInhibit,LessThanAve,LessThanAve,,N1GtLIGt_4,Stability,LessUnstable,,D,,,Moderate,D,SVR,SVR,SVR,LowSHighN,Steep,Dry,Steep,,,DenvCyclone,PosToNeg,,AllElse,Westerly,LV
Neutral,,,,,Neutral,,Wet,Neutral,PC,Clear,,Clear,,Weak,StrongWest,,,Weak,,,Increasing,Neutral,LittleChange,,Jul16_Aug10,B,AB,TotalInhibit,,Average,ABI,,Stability,,MoreUnstable,B,PartInhibit,,,B,XNIL,XNIL,SIG,LowNHighS,,Average,Steep,OtherRapid,DryMMoistL,DenvCyclone,LittleChange,Other,SWQuad,LVorOther,
StrongUp,Neutral,StrongUp,,,VeryWet,Wet,VeryWet,VeryWet,,,,,Strong,Strong,,Strong,Weak,Strong,,LittleChange,,Negative,Decreasing,SVR,May15_Jun14,,AB,,LessThanAve,LessThanAve,ABI,,Stability,LessUnstable,,B,Stifling,Moderate,Slight,B,XNIL,XNIL,,,Steep,Dry,CloseToDryAd,OtherRapid,DryMMoistL,E_W_S,SigNegative,Other,,LVorOther,DenvCyclone
WeakUp,Down,Neutral,Neutral,,Neutral,Neutral,Dry,Neutral,,PC,Clear,Clear,Weak,Weak,Other,,,,,IncCapDecIns,,Negative,Decreasing,SIG,,,AB,,,MoreThanAve,ABI,N1GtLIGt_4,Stability,,LessUnstable,ACEFK,PartInhibit,,,A,XNIL,XNIL,,,ModerateOrLe,Average,Steep,OtherRapid,DryMMoistL,,PosToNeg,Other,,,SEQuad
StrongUp,Neutral,,,,Dry,VeryWet,Neutral,Wet,Cloudy,PC,Cloudy,Cloudy,Strong,Strong,,,,,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,Jul16_Aug10,,CThruK,Stifling,,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,GJ,,,,J,,XNIL,SIG,HighEvrywher,ModerateOrLe,,Steep,NoMajor,MoistMDryL,DryLine,,,LV,LVorOther,LV
Down,WeakUp,WeakUp,Neutral,Neutral,Wet,Dry,Wet,Wet,PC,PC,PC,PC,,,Westerly,Strong,,Strong,,IncCapDecIns,Increasing,,Increasing,SIG,,B,AB,,,,ABI,N1GtLIGt_4,,MoreUnstable,MoreUnstable,B,,Moderate,Strong,,SVR,SVR,SVR,LowEvrywhere,ModerateOrLe,Average,,,Other,,,Other,,LVorOther,
StrongUp,WeakUp,,,WeakUp,Dry,,VeryWet,VeryWet,,Clear,Clear,PC,Weak,Strong,,,Weak,Weak,Marked,DecCapIncIns,,,,SVR,May15_Jun14,,,Stifling,Average,,H,N1GtLIGt_4,Stability,Average,Average,HI,PartInhibit,Unfavorable,Slight,,XNIL,,,HighEvrywher,Stable,VeryMoist,CloseToDryAd,,Other,,NegToPos,,NWQuad,,E_NE
Neutral,Neutral,Down,Neutral,,Dry,Neutral,Neutral,Neutral,,Clear,Clear,Clear,Strong,,Westerly,,,,,,Increasing,,LittleChange,,Aug20_Sep15,G,CThruK,,Average,MoreThanAve,G,LILt_8,Stability,MoreUnstable,MoreUnstable,GJ,Stifling,Moderate,Slight,G,,XNIL,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,StrongFront,MoistMDryL,,NegToPos,,AllElse,Westerly,WidespdDnsl
,StronUp,Neutral,WeakUp,WeakUp,Dry,Wet,,VeryWet,,Clear,Clear,,Weak,Strong,,Strong,,Weak,Marked,LittleChange,LittleChange,,Decreasing,SVR,Aug20_Sep15,D,CThruK,,Average,Average,CDEJ,N1GtLIGt_4,Stability,,,,,Weak,Slight,D,,,SVR,,Steep,,,,DryMMoistL,DryLine,SigNegative,Other,AllElse,Westerly,SEQuad
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,VeryWet,Neutral,Wet,PC,Clear,,PC,Weak,Weak,Westerly,Weak,,Strong,,LittleChange,LittleChange,,Decreasing,SIG,Aug20_Sep15,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,,,,,,Strong,J,XNIL,XNIL,SIG,,CloseToDryAd,Dry,,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,,
StrongUp,Neutral,,,Neutral,Wet,,,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Weak,Weak,Weak,Some,DecCapIncIns,Decreasing,Neutral,Decreasing,SIG,Jul2_Jul15,J,,Stifling,,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,,GJ,,,Strong,J,,SIG,SIG,LowAtStation,ModerateOrLe,Average,CloseToDryAd,NoMajor,MoistMDryL,DryLine,LittleChange,Other,,LVorOther,LV
,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,PC,PC,,,,Strong,StrongWest,Strong,Strong,Strong,Marked,,,WeakPos,,SIG,Jul16_Aug10,I,CThruK,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,,Average,,HI,,Weak,Slight,I,XNIL,XNIL,SIG,,ModerateOrLe,Average,CloseToDryAd,OtherRapid,DryMMoistL,E_W_N,PosToNeg,,,Westerly,LongAnticyc
