N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,Clear,Cloudy,Cloudy,Strong,Strong,Westerly,Weak,Strong,Strong,Marked,,Increasing,StrongPos,Increasing,SIG,May15_Jun14,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Instability,,MoreUnstable,ACEFK,PartInhibit,Weak,,,SIG,SIG,SIG,Other,ModerateOrLe,Dry,Steep,,Other,MovingFtorOt,SigNegative,,NWQuad,LVorOther,LongAnticyc
,Neutral,Neutral,Neutral,Neutral,,,Neutral,Dry,PC,Clear,Clear,Clear,,Weak,StrongWest,,Strong,Weak,,LittleChange,,,LittleChange,,Jul2_Jul15,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Stability,Average,LessUnstable,,,Weak,Strong,,XNIL,XNIL,XNIL,LowSHighN,CloseToDryAd,Average,ModerateOrLe,MarkedUpper,MoistMDryL,E_W_N,,,SWQuad,LVorOther,
StrongUp,StronUp,Down,WeakUp,WeakUp,Dry,Wet,Wet,Wet,Cloudy,,Cloudy,PC,,Weak,DCVZFavor,,Weak,Weak,,LittleChange,LittleChange,Neutral,Decreasing,XNIL,Jul2_Jul15,I,CThruK,,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Stability,,LessUnstable,HI,PartInhibit,Unfavorable,,I,XNIL,,,LowSHighN,ModerateOrLe,,Steep,,Other,,PosToNeg,Moving,NWQuad,LVorOther,SEQuad
WeakUp,WeakUp,,Neutral,Neutral,Wet,Neutral,Wet,Wet,,Clear,,Cloudy,,Strong,DCVZFavor,Strong,,Strong,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,May15_Jun14,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,Average,MoreUnstable,B,,Strong,Strong,B,SIG,SIG,SVR,,ModerateOrLe,Average,,NoMajor,,,LittleChange,Other,,LVorOther,SEQuad
,,Neutral,Neutral,Neutral,Neutral,Neutral,,Neutral,PC,PC,PC,,Weak,Weak,Westerly,Weak,Strong,Weak,Some,IncCapDecIns,Increasing,Negative,,SIG,Jun15_Jul1,I,CThruK,,Average,MoreThanAve,ABI,,Stability,LessUnstable,,HI,,Weak,Slight,I,XNIL,,,LowSHighN,Steep,Average,Steep,MarkedUpper,DryMMoistL,E_W_S,,QStationary,SWQuad,,DenvCyclone
Down,,StrongUp,Neutral,Neutral,Dry,Dry,,Dry,Clear,PC,Clear,Clear,Strong,Strong,StrongWest,Strong,Strong,,Marked,,Decreasing,Negative,Decreasing,XNIL,Jul2_Jul15,,CThruK,PartInhibit,Average,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,Average,GJ,PartInhibit,Moderate,Slight,J,SIG,SIG,SIG,,Steep,Dry,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,SEQuad
Down,WeakUp,Neutral,WeakUp,WeakUp,Dry,VeryWet,VeryWet,VeryWet,Clear,PC,Clear,Cloudy,Strong,Strong,Westerly,Weak,,,Marked,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Jul2_Jul15,C,CThruK,PartInhibit,Average,,,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,,,,,C,SIG,SIG,SIG,LowNHighS,Steep,,CloseToDryAd,,MoistMDryL,E_W_N,NegToPos,Other,AllElse,Westerly,LongAnticyc
WeakUp,Neutral,Down,,Down,Neutral,Neutral,Neutral,Dry,PC,PC,PC,PC,,,Westerly,Weak,,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,,D,CThruK,,LessThanAve,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,,,PartInhibit,Weak,,D,,SIG,SVR,LowSHighN,CloseToDryAd,,CloseToDryAd,OtherRapid,MoistMDryL,DryLine,PosToNeg,QStationary,AllElse,Westerly,WidespdDnsl
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Dry,Neutral,Neutral,Cloudy,,Cloudy,Cloudy,,,Westerly,,Weak,Weak,,DecCapIncIns,Decreasing,Negative,,XNIL,Aug11_Aug20,B,AB,PartInhibit,,LessThanAve,,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,Stifling,Strong,,B,,XNIL,XNIL,LowSHighN,,Average,Steep,NoMajor,Other,DenvCyclone,LittleChange,Other,,Westerly,E_NE
Neutral,WeakUp,Neutral,Neutral,Neutral,Dry,Neutral,Wet,VeryWet,,Cloudy,Cloudy,Cloudy,,,StrongWest,,,,,IncCapDecIns,,WeakPos,Increasing,XNIL,Aug11_Aug20,B,AB,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Stability,LessUnstable,Average,B,,Unfavorable,,B,XNIL,XNIL,XNIL,LowSHighN,Steep,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,LittleChange,Other,AllElse,,
WeakUp,Neutral,Neutral,,Neutral,Wet,Dry,,Neutral,Clear,PC,Clear,Clear,Weak,Weak,Westerly,Weak,,Weak,,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Aug11_Aug20,E,CThruK,PartInhibit,Average,Average,,,Instability,MoreUnstable,,ACEFK,PartInhibit,Weak,,E,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,,NoMajor,,E_W_N,SigNegative,,SWQuad,LVorOther,DenvCyclone
Neutral,Down,WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,,Clear,Clear,Clear,Clear,,Strong,Westerly,Weak,Weak,Weak,Marked,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,May15_Jun14,G,,PartInhibit,LessThanAve,LessThanAve,G,N1GtLIGt_4,Stability,Average,Average,GJ,Stifling,Moderate,,G,XNIL,,XNIL,,CloseToDryAd,,Steep,NoMajor,MoistMDryL,,PosToNeg,,NWQuad,Westerly,WidespdDnsl
Down,StronUp,WeakUp,StrongUp,StrongUp,Wet,Neutral,,VeryWet,Clear,Clear,Clear,,Strong,Strong,Other,,Weak,Weak,,,Decreasing,Neutral,LittleChange,SIG,Jul2_Jul15,,CThruK,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,,MoreUnstable,Average,HI,PartInhibit,Weak,,I,XNIL,XNIL,SIG,LowSHighN,Steep,Average,CloseToDryAd,MarkedUpper,DryMMoistL,MovingFtorOt,,,SWQuad,Westerly,LV
Neutral,WeakUp,Down,Neutral,Neutral,Dry,VeryWet,Dry,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,,Strong,Weak,Strong,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Aug20_Sep15,I,CThruK,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Instability,Average,Average,HI,,Strong,Strong,I,SVR,SVR,SVR,LowSHighN,Steep,Average,ModerateOrLe,OtherRapid,DryMMoistL,E_W_S,LittleChange,Moving,LV,LVorOther,
Neutral,Neutral,Down,Neutral,Neutral,VeryWet,Wet,VeryWet,VeryWet,PC,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Weak,Strong,Weak,Marked,IncCapDecIns,Increasing,Neutral,,SIG,Aug20_Sep15,C,CThruK,,,Average,CDEJ,N1GtLIGt_4,Stability,,LessUnstable,ACEFK,TotalInhibit,Moderate,Slight,C,XNIL,XNIL,SIG,LowEvrywhere,Steep,Dry,Steep,,MoistMDryL,E_W_N,,,NWQuad,Westerly,WidespdDnsl
Down,Down,Down,,Down,Dry,Neutral,Dry,Dry,Clear,Clear,Clear,Clear,Weak,Strong,,,,Strong,,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Aug20_Sep15,E,CThruK,Stifling,Average,Average,CDEJ,LIGt0,Instability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Unfavorable,,E,XNIL,XNIL,,LowSHighN,,Average,,NoMajor,MoistMDryL,,LittleChange,QStationary,,Westerly,WidespdDnsl
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,Neutral,Neutral,Clear,PC,Clear,Clear,Weak,Weak,Other,,,,,LittleChange,LittleChange,StrongPos,Increasing,SIG,May15_Jun14,I,CThruK,,LessThanAve,LessThanAve,,LILt_8,Instability,,MoreUnstable,HI,PartInhibit,Moderate,,I,XNIL,XNIL,SIG,LowSHighN,Steep,Dry,Steep,StrongFront,Other,MovingFtorOt,,QStationary,,Westerly,DenvCyclone
StrongUp,StronUp,Down,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,PC,Clear,Clear,Clear,,Strong,Other,,,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Aug11_Aug20,C,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,,C,SVR,SVR,SVR,Other,CloseToDryAd,Dry,Steep,MarkedUpper,DryMMoistL,E_W_N,SigPositive,,NWQuad,Westerly,LongAnticyc
,StronUp,Neutral,StrongUp,,Neutral,,Neutral,Wet,PC,PC,PC,Cloudy,,,Westerly,,,Weak,,LittleChange,LittleChange,Negative,LittleChange,XNIL,Aug11_Aug20,B,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,,Strong,Strong,B,XNIL,XNIL,XNIL,,ModerateOrLe,Average,Steep,OtherRapid,Other,DenvCyclone,LittleChange,,SWQuad,LVorOther,DenvCyclone
,Down,Neutral,Down,Down,Dry,Neutral,Wet,VeryWet,Clear,,,Clear,,Strong,Westerly,Weak,,Weak,Some,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Aug20_Sep15,B,AB,Stifling,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,B,Stifling,Strong,Moderate,B,SIG,SIG,SIG,HighEvrywher,Steep,VeryMoist,ModerateOrLe,,Other,DenvCyclone,PosToNeg,Other,NWQuad,Westerly,DenvCyclone
WeakUp,StronUp,Neutral,StrongUp,,Wet,Wet,Neutral,Wet,PC,PC,PC,Cloudy,Strong,Strong,,Strong,,Weak,Marked,LittleChange,,StrongPos,Increasing,,Aug20_Sep15,J,CThruK,,LessThanAve,LessThanAve,CDEJ,,Stability,Average,MoreUnstable,,Stifling,Moderate,,J,XNIL,,SIG,LowMtsHighPl,ModerateOrLe,Dry,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,,,,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,,Neutral,Neutral,Clear,PC,PC,PC,,Weak,,Weak,,Weak,Some,LittleChange,LittleChange,StrongPos,Increasing,SIG,Aug20_Sep15,,CThruK,,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Stability,,Average,ACEFK,,,Strong,,XNIL,XNIL,SIG,LowEvrywhere,,Dry,Steep,MarkedUpper,MoistMDryL,E_W_S,NegToPos,Other,AllElse,LVorOther,LV
,Neutral,Neutral,Neutral,Neutral,,Neutral,Wet,Neutral,PC,PC,PC,PC,,,StrongWest,,,,,IncCapDecIns,Increasing,,Increasing,XNIL,May15_Jun14,D,CThruK,PartInhibit,Average,,CDEJ,N1GtLIGt_4,Stability,Average,MoreUnstable,D,PartInhibit,Weak,,D,SVR,SVR,SVR,,ModerateOrLe,Average,Steep,StrongFront,Other,,PosToNeg,Other,SWQuad,LVorOther,SEQuad
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Dry,Wet,Wet,VeryWet,PC,Clear,Clear,Clear,,Strong,DCVZFavor,Weak,Strong,Strong,Some,,Decreasing,WeakPos,Increasing,,,G,CThruK,PartInhibit,Average,Average,G,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Moderate,Moderate,G,XNIL,,SIG,LowEvrywhere,CloseToDryAd,,CloseToDryAd,NoMajor,MoistMDryL,,,,LV,Westerly,LV
StrongUp,Down,,Neutral,Neutral,Neutral,Dry,Neutral,Wet,PC,PC,Cloudy,,,Strong,DCVZFavor,,Weak,Weak,,,,Negative,,SIG,Aug20_Sep15,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,,Instability,Average,Average,ACEFK,PartInhibit,Moderate,Slight,K,XNIL,XNIL,SIG,,ModerateOrLe,Dry,Steep,StrongFront,Other,DryLine,SigPositive,QStationary,NWQuad,LVorOther,WidespdDnsl
Neutral,WeakUp,Down,,Neutral,Dry,Wet,Dry,Dry,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,Weak,Weak,Weak,,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Aug20_Sep15,J,CThruK,Stifling,Average,MoreThanAve,CDEJ,N5GtLIGt_8,,,LessUnstable,GJ,PartInhibit,Strong,Moderate,J,XNIL,XNIL,SIG,LowEvrywhere,Stable,Average,Steep,NoMajor,MoistMDryL,DryLine,PosToNeg,,LV,LVorOther,LV
Neutral,,,,StrongUp,Neutral,Neutral,,,Clear,Cloudy,,Cloudy,,,DCVZFavor,,,Weak,,LittleChange,LittleChange,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,LessThanAve,LessThanAve,,,Stability,LessUnstable,,GJ,PartInhibit,,Moderate,J,XNIL,,XNIL,LowAtStation,ModerateOrLe,Dry,CloseToDryAd,NoMajor,,E_W_S,,,LV,LVorOther,
StrongUp,Neutral,,StrongUp,,Neutral,Dry,Neutral,Wet,Clear,PC,PC,Cloudy,Weak,Weak,Westerly,Weak,,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Aug20_Sep15,H,CThruK,PartInhibit,LessThanAve,LessThanAve,H,LILt_8,Instability,,Average,HI,,Moderate,Strong,H,SIG,SIG,SIG,LowMtsHighPl,Stable,Average,CloseToDryAd,,Other,,,Moving,,LVorOther,SEQuad
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,Neutral,Dry,Neutral,Neutral,,PC,Cloudy,Cloudy,Weak,Strong,Westerly,Strong,,Weak,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Aug20_Sep15,B,AB,PartInhibit,LessThanAve,,ABI,N1GtLIGt_4,Instability,Average,LessUnstable,B,,Strong,Strong,B,SVR,SVR,SVR,LowMtsHighPl,Stable,Average,Steep,,DryMMoistL,DenvCyclone,LittleChange,Other,NWQuad,Westerly,DenvCyclone
Down,,Neutral,Down,Down,VeryWet,Dry,Dry,Dry,PC,Clear,,PC,,,Westerly,,,,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jul16_Aug10,,CThruK,PartInhibit,LessThanAve,,CDEJ,N5GtLIGt_8,Stability,LessUnstable,Average,GJ,,,Moderate,J,XNIL,XNIL,XNIL,HighEvrywher,Steep,,CloseToDryAd,NoMajor,DryMMoistL,DenvCyclone,,QStationary,LV,LVorOther,LV
Neutral,Neutral,Neutral,Neutral,,Neutral,Neutral,,Wet,,PC,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,,Strong,Marked,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jul2_Jul15,K,CThruK,,Average,Average,,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,,,,K,XNIL,XNIL,SIG,,Stable,Average,ModerateOrLe,,DryMMoistL,MovingFtorOt,SigPositive,,,LVorOther,WidespdDnsl
WeakUp,Neutral,StrongUp,Neutral,Neutral,,VeryWet,Neutral,Dry,Clear,Clear,Clear,Clear,,,,,,Weak,,IncCapDecIns,,StrongPos,,XNIL,Jun15_Jul1,I,CThruK,PartInhibit,LessThanAve,Average,ABI,LIGt0,Instability,Average,MoreUnstable,HI,PartInhibit,Weak,,I,,XNIL,XNIL,,Stable,Average,,NoMajor,DryMMoistL,E_W_S,SigPositive,QStationary,SWQuad,,DenvCyclone
WeakUp,,WeakUp,,WeakUp,Dry,Dry,Neutral,Neutral,PC,PC,Clear,Clear,,,Other,,Strong,,,LittleChange,LittleChange,Neutral,,XNIL,,J,,Stifling,MoreThanAve,,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,GJ,,Weak,Moderate,,SIG,SIG,SIG,LowAtStation,,VeryMoist,ModerateOrLe,NoMajor,Other,,LittleChange,Other,LV,LVorOther,LongAnticyc
,,,Neutral,Neutral,Neutral,,,Neutral,,,Cloudy,Cloudy,,,DCVZFavor,,,Weak,,,Increasing,Neutral,Increasing,XNIL,,E,CThruK,,Average,MoreThanAve,CDEJ,LILt_8,,MoreUnstable,MoreUnstable,ACEFK,,Strong,,E,SVR,SVR,SVR,LowAtStation,,Average,,OtherRapid,MoistMDryL,,NegToPos,Other,SWQuad,LVorOther,LongAnticyc
WeakUp,Down,WeakUp,Neutral,Neutral,Dry,VeryWet,VeryWet,,PC,PC,,PC,Strong,Strong,Westerly,,,,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,Jul2_Jul15,A,AB,PartInhibit,Average,,ABI,N5GtLIGt_8,Stability,Average,MoreUnstable,ACEFK,,Moderate,Strong,A,SVR,SVR,SVR,LowNHighS,Stable,VeryMoist,Steep,StrongFront,DryMMoistL,E_W_S,,Other,SWQuad,Westerly,DenvCyclone
,StronUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,Dry,Dry,Clear,PC,PC,PC,,,,,,,,LittleChange,,StrongPos,LittleChange,XNIL,Aug20_Sep15,K,CThruK,Stifling,Average,Average,K,,Stability,MoreUnstable,Average,ACEFK,PartInhibit,Weak,,K,,,XNIL,Other,Steep,Average,CloseToDryAd,MarkedUpper,DryMMoistL,,SigNegative,,NWQuad,LVorOther,WidespdDnsl
Neutral,Down,WeakUp,Neutral,,Wet,Neutral,Neutral,Wet,PC,Clear,Cloudy,Cloudy,Weak,Weak,Westerly,Weak,,Weak,Some,,LittleChange,WeakPos,Decreasing,SIG,Jul2_Jul15,B,AB,Stifling,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,,MoreUnstable,MoreUnstable,,,Moderate,Strong,B,SVR,SVR,SVR,HighEvrywher,Stable,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,LittleChange,,AllElse,Westerly,SEQuad
Neutral,Neutral,,Neutral,,Neutral,VeryWet,VeryWet,VeryWet,Clear,Cloudy,Clear,PC,,,DCVZFavor,,,,,IncCapDecIns,Increasing,,Increasing,XNIL,Jul2_Jul15,A,AB,,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,,Average,MoreUnstable,ACEFK,TotalInhibit,Moderate,Slight,A,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,VeryMoist,Steep,MarkedUpper,DryMMoistL,E_W_S,NegToPos,Other,SWQuad,Westerly,DenvCyclone
Down,Neutral,Neutral,Neutral,,Dry,Neutral,VeryWet,Wet,Cloudy,,Cloudy,,Weak,Weak,StrongWest,Weak,Weak,,Some,LittleChange,LittleChange,Negative,Decreasing,XNIL,May15_Jun14,A,AB,TotalInhibit,Average,,ABI,N5GtLIGt_8,Neutral,Average,Average,ACEFK,PartInhibit,Moderate,,A,XNIL,XNIL,XNIL,LowMtsHighPl,,Average,Steep,OtherRapid,Other,DenvCyclone,LittleChange,Other,,Westerly,DenvCyclone
StrongUp,StronUp,,WeakUp,WeakUp,Dry,Neutral,,VeryWet,Clear,PC,Clear,PC,Weak,Strong,Other,,,,,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Jul16_Aug10,,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,,Moderate,Strong,A,SVR,SVR,SVR,HighEvrywher,CloseToDryAd,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,NegToPos,Other,AllElse,,DenvCyclone
Neutral,StronUp,WeakUp,WeakUp,WeakUp,Neutral,Neutral,Dry,Dry,Clear,Clear,Clear,Clear,,,,,,,,LittleChange,,Neutral,LittleChange,XNIL,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,,Instability,MoreUnstable,,ACEFK,PartInhibit,Moderate,Moderate,,SVR,SVR,SVR,LowEvrywhere,Steep,Dry,ModerateOrLe,OtherRapid,MoistMDryL,,NegToPos,,SWQuad,Westerly,DenvCyclone
,Neutral,Down,Neutral,Neutral,,Neutral,,,Clear,,Clear,Clear,,,DCVZFavor,,,,,LittleChange,LittleChange,,LittleChange,XNIL,May15_Jun14,A,AB,PartInhibit,Average,Average,ABI,,Neutral,LessUnstable,LessUnstable,ACEFK,,,,,XNIL,XNIL,XNIL,LowNHighS,ModerateOrLe,Dry,Steep,MarkedUpper,DryMMoistL,,LittleChange,Moving,SWQuad,LVorOther,DenvCyclone
Down,StronUp,,Down,,Neutral,Wet,Neutral,Dry,PC,PC,PC,,Weak,Strong,Westerly,Strong,Weak,Weak,Marked,,Increasing,Negative,Decreasing,XNIL,,E,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,LessUnstable,ACEFK,PartInhibit,Weak,,E,SIG,SIG,SIG,Other,CloseToDryAd,Average,ModerateOrLe,NoMajor,Other,DryLine,SigNegative,,,LVorOther,LV
Neutral,StronUp,StrongUp,,,,VeryWet,VeryWet,VeryWet,Clear,Cloudy,Cloudy,Cloudy,Strong,Strong,Other,,,Weak,,LittleChange,LittleChange,WeakPos,LittleChange,SVR,,A,AB,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Strong,Strong,A,SVR,,SVR,Other,ModerateOrLe,VeryMoist,CloseToDryAd,StrongFront,DryMMoistL,DenvCyclone,SigNegative,Other,SWQuad,Westerly,LV
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,,Wet,,Cloudy,,PC,Cloudy,,,Other,,Strong,,,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jun15_Jul1,,CThruK,TotalInhibit,MoreThanAve,,G,N1GtLIGt_4,Instability,,Average,GJ,,Weak,Slight,G,SIG,SIG,SIG,LowAtStation,CloseToDryAd,Average,CloseToDryAd,OtherRapid,MoistMDryL,DryLine,SigNegative,,SWQuad,,LongAnticyc
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,VeryWet,Wet,Wet,Wet,PC,Cloudy,Cloudy,Cloudy,Strong,Strong,DCVZFavor,Weak,Weak,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,,May15_Jun14,K,CThruK,PartInhibit,,MoreThanAve,K,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,,K,XNIL,,SVR,Other,CloseToDryAd,VeryMoist,Steep,,DryMMoistL,MovingFtorOt,SigPositive,Moving,AllElse,Westerly,LongAnticyc
Down,Neutral,,Neutral,Neutral,VeryWet,,Wet,Wet,Clear,Clear,,Clear,,,Westerly,,,,,LittleChange,LittleChange,Neutral,Decreasing,,Jul16_Aug10,A,AB,,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Stability,Average,LessUnstable,ACEFK,Stifling,Moderate,,A,XNIL,XNIL,XNIL,Other,Stable,Average,Steep,OtherRapid,Other,DenvCyclone,SigNegative,Other,SWQuad,Westerly,DenvCyclone
WeakUp,Down,Neutral,,Neutral,Neutral,VeryWet,Wet,Wet,Clear,Clear,Clear,Clear,,,Other,,Weak,Weak,,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Aug20_Sep15,D,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,Average,D,PartInhibit,Strong,Strong,,SVR,SVR,SVR,HighEvrywher,Stable,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,SigNegative,,NWQuad,Westerly,
WeakUp,,Down,StrongUp,StrongUp,Wet,VeryWet,,VeryWet,,PC,PC,Cloudy,Strong,Strong,StrongWest,Strong,Weak,Weak,Some,LittleChange,LittleChange,StrongPos,LittleChange,SIG,Aug20_Sep15,J,,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,GJ,,Moderate,Strong,,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Average,Steep,OtherRapid,Other,DryLine,LittleChange,,LV,LVorOther,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,,Neutral,Dry,,PC,,Cloudy,Cloudy,,,DCVZFavor,,Strong,Weak,,IncCapDecIns,Increasing,Negative,,XNIL,Jul2_Jul15,J,CThruK,PartInhibit,LessThanAve,LessThanAve,,LILt_8,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Strong,Slight,J,XNIL,XNIL,XNIL,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,NoMajor,MoistMDryL,,NegToPos,,LV,LVorOther,SEQuad
Down,,Down,Neutral,Neutral,Wet,VeryWet,VeryWet,Wet,,Clear,Clear,Clear,Strong,Strong,,Strong,Strong,Weak,Marked,IncCapDecIns,,Neutral,Decreasing,SVR,May15_Jun14,E,,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,,LessUnstable,,PartInhibit,Moderate,Slight,E,XNIL,XNIL,SVR,LowSHighN,Stable,Average,,NoMajor,MoistMDryL,DenvCyclone,,,AllElse,Westerly,WidespdDnsl
Neutral,Down,Neutral,,Neutral,Wet,Dry,Wet,,PC,Clear,Clear,Clear,,Strong,,Strong,,,,DecCapIncIns,Decreasing,Neutral,,XNIL,Jun15_Jul1,G,CThruK,,MoreThanAve,MoreThanAve,G,N5GtLIGt_8,Stability,Average,Average,GJ,,Moderate,Strong,G,,SVR,SVR,,CloseToDryAd,Dry,CloseToDryAd,NoMajor,Other,,SigNegative,,LV,LVorOther,LongAnticyc
,StronUp,Neutral,WeakUp,WeakUp,Neutral,,Dry,Dry,PC,,PC,PC,,Strong,Other,,Weak,Weak,Marked,IncCapDecIns,Increasing,Negative,,SIG,May15_Jun14,G,CThruK,,,MoreThanAve,G,N5GtLIGt_8,Stability,Average,Average,GJ,PartInhibit,Moderate,Slight,G,SIG,SIG,,,Steep,,CloseToDryAd,MarkedUpper,Other,Other,SigNegative,,,Westerly,WidespdDnsl
Down,Neutral,,Down,Down,Dry,Wet,Wet,Neutral,Cloudy,Clear,Cloudy,Cloudy,,,Other,,Weak,Weak,,IncCapDecIns,Increasing,Neutral,Increasing,,Jul2_Jul15,G,CThruK,PartInhibit,LessThanAve,,G,,Stability,Average,Average,GJ,,Unfavorable,,G,XNIL,XNIL,,LowAtStation,,Dry,CloseToDryAd,NoMajor,MoistMDryL,,LittleChange,,SWQuad,LVorOther,LongAnticyc
,Neutral,StrongUp,WeakUp,WeakUp,,,Neutral,Neutral,PC,Cloudy,,PC,,Weak,Other,,,,Some,IncCapDecIns,Increasing,Negative,LittleChange,SVR,Aug20_Sep15,G,CThruK,,MoreThanAve,,,N1GtLIGt_4,Instability,LessUnstable,Average,GJ,,Weak,Moderate,G,SVR,SVR,SVR,LowAtStation,CloseToDryAd,Dry,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,,AllElse,Westerly,WidespdDnsl
