N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
,Neutral,WeakUp,WeakUp,WeakUp,VeryWet,Neutral,Neutral,Neutral,Cloudy,,Cloudy,Cloudy,,,StrongWest,,Strong,,,IncCapDecIns,Increasing,,Decreasing,XNIL,Aug20_Sep15,D,CThruK,,,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,LessUnstable,D,,Weak,,,XNIL,,XNIL,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,MoistMDryL,,SigPositive,,AllElse,LVorOther,
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,,Wet,Wet,Clear,Clear,,,,,Westerly,Strong,,Weak,,IncCapDecIns,Increasing,WeakPos,,XNIL,May15_Jun14,B,AB,,LessThanAve,,,N1GtLIGt_4,,LessUnstable,LessUnstable,B,PartInhibit,Moderate,Slight,B,,,XNIL,HighEvrywher,Steep,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,,Other,AllElse,Westerly,DenvCyclone
StrongUp,Down,Down,Down,Down,VeryWet,Neutral,,Dry,Clear,Clear,Clear,Clear,,Strong,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,,Increasing,SIG,Jul16_Aug10,B,AB,PartInhibit,,Average,,,Stability,,,,,Moderate,Strong,,SVR,SVR,SVR,LowEvrywhere,,VeryMoist,ModerateOrLe,,Other,Other,LittleChange,QStationary,SWQuad,,DenvCyclone
,Neutral,Neutral,WeakUp,WeakUp,,Neutral,Wet,Wet,PC,Clear,Clear,PC,Strong,Strong,,Weak,Weak,,,LittleChange,LittleChange,Negative,Decreasing,SVR,Aug20_Sep15,,,Stifling,MoreThanAve,Average,CDEJ,,Stability,,Average,,PartInhibit,Weak,,D,,,SVR,LowMtsHighPl,CloseToDryAd,,CloseToDryAd,,DryMMoistL,Other,PosToNeg,Other,NWQuad,,SEQuad
,Neutral,WeakUp,WeakUp,,Neutral,,,Wet,PC,,PC,Cloudy,,,,,Weak,Weak,,,Increasing,Negative,Increasing,XNIL,Aug11_Aug20,E,,PartInhibit,Average,,CDEJ,,,Average,,,,,Strong,E,,XNIL,XNIL,,Steep,,,,MoistMDryL,,LittleChange,Other,,Westerly,LongAnticyc
WeakUp,WeakUp,StrongUp,WeakUp,WeakUp,Neutral,Wet,,Wet,Clear,Clear,Clear,,,Weak,DCVZFavor,,,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,,Jun15_Jul1,E,,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,,ACEFK,PartInhibit,Strong,Strong,,,,,LowMtsHighPl,ModerateOrLe,,,OtherRapid,MoistMDryL,,LittleChange,,SWQuad,Westerly,LongAnticyc
,WeakUp,,WeakUp,,,Neutral,Dry,,,,PC,,,Strong,,Weak,Strong,,Marked,,LittleChange,Neutral,LittleChange,SVR,Aug20_Sep15,,CThruK,PartInhibit,Average,Average,K,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,,Unfavorable,,K,SVR,SVR,,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,StrongFront,Other,DryLine,,,,,LV
,Neutral,,Neutral,Neutral,Wet,Wet,Wet,,Clear,PC,,Cloudy,Weak,,DCVZFavor,Strong,,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,,,CThruK,,LessThanAve,,H,,,Average,MoreUnstable,,Stifling,Weak,,H,XNIL,XNIL,,,ModerateOrLe,,,MarkedUpper,,MovingFtorOt,,,SWQuad,LVorOther,LongAnticyc
WeakUp,,Neutral,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,PC,PC,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,,Strong,,IncCapDecIns,Increasing,Neutral,,,Jul16_Aug10,I,CThruK,,Average,MoreThanAve,ABI,N1GtLIGt_4,Stability,,LessUnstable,HI,PartInhibit,Weak,,I,XNIL,,SVR,LowSHighN,Steep,Dry,CloseToDryAd,,DryMMoistL,Other,,Moving,AllElse,LVorOther,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,,Wet,VeryWet,VeryWet,,Clear,,PC,,,Westerly,,Weak,,,IncCapDecIns,,,Decreasing,XNIL,May15_Jun14,,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,K,,Neutral,MoreUnstable,MoreUnstable,ACEFK,Stifling,Strong,Slight,,,XNIL,XNIL,,ModerateOrLe,,Steep,StrongFront,DryMMoistL,MovingFtorOt,SigPositive,,,LVorOther,LongAnticyc
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,VeryWet,Neutral,Wet,Wet,PC,Clear,PC,Clear,,,Westerly,,Strong,Weak,,,Decreasing,Negative,LittleChange,,Jul16_Aug10,B,AB,Stifling,Average,LessThanAve,ABI,,Instability,MoreUnstable,,,PartInhibit,Moderate,Slight,,SIG,SIG,,HighEvrywher,ModerateOrLe,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,LittleChange,,AllElse,LVorOther,LV
StrongUp,Down,,Down,Down,Neutral,,Dry,Dry,,,Clear,,,Strong,,,,Strong,Marked,IncCapDecIns,,Negative,,SIG,Aug20_Sep15,J,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,,MoreUnstable,MoreUnstable,,,Weak,Moderate,,SVR,SVR,SVR,LowSHighN,,,Steep,StrongFront,MoistMDryL,,LittleChange,Other,LV,LVorOther,
Down,StronUp,Neutral,WeakUp,,Neutral,Dry,Neutral,,Clear,,Clear,Clear,,,StrongWest,Strong,Strong,,,,Increasing,Neutral,,XNIL,,E,,PartInhibit,Average,Average,,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,,Unfavorable,,E,SVR,SIG,SIG,HighEvrywher,CloseToDryAd,Average,Steep,OtherRapid,MoistMDryL,MovingFtorOt,LittleChange,,,,LV
WeakUp,Neutral,,Neutral,,Wet,Neutral,Wet,,Clear,,Clear,Clear,,Strong,DCVZFavor,Strong,Weak,Strong,Some,DecCapIncIns,Decreasing,,LittleChange,SIG,May15_Jun14,D,CThruK,PartInhibit,MoreThanAve,Average,CDEJ,N5GtLIGt_8,Neutral,Average,MoreUnstable,D,PartInhibit,Strong,Slight,D,SVR,,,,Steep,,CloseToDryAd,,Other,,NegToPos,Other,AllElse,Westerly,LongAnticyc
Neutral,Down,,Down,Down,,Wet,Neutral,Neutral,PC,PC,Clear,Clear,Weak,Strong,,,,Strong,Marked,IncCapDecIns,,Negative,LittleChange,SIG,Aug20_Sep15,,,,LessThanAve,Average,,,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Strong,,SVR,SVR,SVR,,,Average,CloseToDryAd,OtherRapid,DryMMoistL,MovingFtorOt,PosToNeg,Moving,,Westerly,DenvCyclone
Neutral,Down,Neutral,,Neutral,Dry,,Wet,Wet,Clear,,Clear,Clear,Strong,Strong,,,Weak,Strong,Some,IncCapDecIns,Increasing,,Decreasing,SVR,Aug20_Sep15,D,,Stifling,,MoreThanAve,,N1GtLIGt_4,,LessUnstable,,D,,Strong,Moderate,D,,SIG,,LowSHighN,,,,,DryMMoistL,DenvCyclone,PosToNeg,,NWQuad,Westerly,SEQuad
,Neutral,,Neutral,Neutral,Wet,Neutral,Wet,Wet,Clear,Cloudy,PC,PC,,,,,Weak,,Marked,,LittleChange,,,SVR,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,,,MoreUnstable,LessUnstable,GJ,PartInhibit,Unfavorable,,,XNIL,XNIL,SVR,LowNHighS,CloseToDryAd,Dry,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,,,LVorOther,LV
,Neutral,StrongUp,Neutral,Neutral,,Dry,,Dry,,Clear,Cloudy,PC,Weak,Weak,,Weak,,,,IncCapDecIns,Increasing,WeakPos,LittleChange,SIG,Aug20_Sep15,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,,,Moderate,Slight,B,SVR,SVR,,LowSHighN,Steep,Average,ModerateOrLe,,DryMMoistL,DenvCyclone,LittleChange,QStationary,SWQuad,Westerly,DenvCyclone
WeakUp,Down,StrongUp,,WeakUp,,VeryWet,,Wet,,Cloudy,,Cloudy,Strong,Strong,Westerly,Strong,Weak,Strong,Some,IncCapDecIns,Increasing,Neutral,,,May15_Jun14,K,CThruK,PartInhibit,,Average,K,LIGt0,,Average,,ACEFK,PartInhibit,Weak,,K,XNIL,,SVR,LowEvrywhere,,Average,Steep,,Other,E_W_N,SigPositive,,NWQuad,,LongAnticyc
StrongUp,Neutral,WeakUp,StrongUp,,Neutral,Neutral,Neutral,,Clear,PC,Clear,Clear,,,,,Weak,,,DecCapIncIns,,StrongPos,Increasing,XNIL,Aug20_Sep15,,CThruK,PartInhibit,Average,Average,,,Stability,LessUnstable,Average,HI,,Weak,Slight,,SIG,SIG,,LowMtsHighPl,ModerateOrLe,,Steep,OtherRapid,DryMMoistL,MovingFtorOt,PosToNeg,QStationary,AllElse,LVorOther,E_NE
Down,Neutral,WeakUp,Neutral,Neutral,Neutral,Wet,,VeryWet,Clear,Clear,Clear,Clear,Strong,,StrongWest,Strong,,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,May15_Jun14,,CThruK,Stifling,Average,Average,CDEJ,LIGt0,Instability,MoreUnstable,,ACEFK,,,Slight,C,XNIL,XNIL,SIG,,CloseToDryAd,Dry,CloseToDryAd,,MoistMDryL,,,,AllElse,Westerly,
Neutral,Down,Neutral,,Down,Dry,Dry,Dry,Dry,PC,,Clear,Clear,Strong,Strong,StrongWest,Strong,,,Some,LittleChange,LittleChange,Negative,LittleChange,SVR,,I,CThruK,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,HI,,Unfavorable,,I,XNIL,XNIL,,Other,Steep,Dry,ModerateOrLe,StrongFront,DryMMoistL,E_W_S,PosToNeg,QStationary,,LVorOther,DenvCyclone
Down,,Neutral,Down,,Neutral,Neutral,Neutral,,PC,Cloudy,Cloudy,Cloudy,Weak,Strong,Other,Weak,Weak,Weak,,,,Negative,LittleChange,SIG,May15_Jun14,C,,,,,CDEJ,,,,,ACEFK,,Strong,Moderate,C,XNIL,XNIL,SIG,,Stable,Dry,Steep,,DryMMoistL,E_W_N,NegToPos,QStationary,,Westerly,LongAnticyc
Neutral,,StrongUp,WeakUp,WeakUp,VeryWet,Neutral,Neutral,Neutral,PC,,,PC,,Strong,Westerly,Strong,,,Marked,,Decreasing,Neutral,LittleChange,,Aug20_Sep15,I,,TotalInhibit,MoreThanAve,,ABI,N1GtLIGt_4,Neutral,,LessUnstable,HI,,Weak,Slight,,SIG,SIG,SIG,LowSHighN,Stable,Average,Steep,OtherRapid,,MovingFtorOt,LittleChange,QStationary,,LVorOther,DenvCyclone
StrongUp,StronUp,,WeakUp,WeakUp,Wet,,VeryWet,,PC,Cloudy,,PC,Strong,Strong,Other,,,,Some,DecCapIncIns,Decreasing,Negative,LittleChange,,,J,CThruK,,Average,LessThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,,PartInhibit,Weak,,J,SVR,SVR,SVR,LowMtsHighPl,ModerateOrLe,Average,,,DryMMoistL,DryLine,LittleChange,,LV,LVorOther,LV
,Neutral,StrongUp,WeakUp,WeakUp,Neutral,,,Neutral,Clear,Clear,Clear,Clear,,Strong,,,,Weak,Marked,IncCapDecIns,,Neutral,Increasing,SIG,Aug11_Aug20,K,CThruK,Stifling,,MoreThanAve,K,N1GtLIGt_4,Instability,,,,,Moderate,Strong,,XNIL,XNIL,SIG,LowAtStation,,Dry,ModerateOrLe,MarkedUpper,,Other,SigPositive,,,Westerly,WidespdDnsl
Down,WeakUp,StrongUp,,,Neutral,Neutral,Dry,Dry,PC,,PC,PC,Strong,Strong,Other,,,Weak,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,May15_Jun14,K,,PartInhibit,Average,Average,K,N1GtLIGt_4,Stability,Average,Average,ACEFK,PartInhibit,Moderate,,,XNIL,,SIG,Other,,,CloseToDryAd,StrongFront,DryMMoistL,MovingFtorOt,LittleChange,Moving,AllElse,Westerly,
WeakUp,Neutral,,Neutral,Neutral,Neutral,,Neutral,Wet,,,,Clear,Strong,Strong,,Weak,,,Marked,DecCapIncIns,Decreasing,,Decreasing,,Jul2_Jul15,B,AB,,,LessThanAve,,LIGt0,Neutral,Average,LessUnstable,B,PartInhibit,Unfavorable,,B,,XNIL,SIG,HighEvrywher,ModerateOrLe,,CloseToDryAd,MarkedUpper,MoistMDryL,,,Other,AllElse,Westerly,DenvCyclone
StrongUp,Down,StrongUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,,,Cloudy,,,StrongWest,,Weak,,,IncCapDecIns,,,Decreasing,XNIL,Jun15_Jul1,C,CThruK,PartInhibit,Average,,CDEJ,,Stability,Average,LessUnstable,ACEFK,,Moderate,Moderate,C,XNIL,SIG,,LowAtStation,Steep,Dry,,NoMajor,Other,E_W_N,SigPositive,,NWQuad,Westerly,LongAnticyc
Down,,Down,Neutral,Neutral,Dry,Neutral,VeryWet,Wet,PC,PC,,PC,Strong,Strong,,Strong,,Strong,Marked,,Increasing,Negative,,SVR,May15_Jun14,G,CThruK,,Average,Average,G,N1GtLIGt_4,Neutral,,LessUnstable,GJ,,Moderate,Moderate,G,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,,CloseToDryAd,NoMajor,Other,,LittleChange,,LV,,WidespdDnsl
Down,Neutral,,Down,Down,,Wet,Neutral,,,Cloudy,PC,PC,,,StrongWest,Strong,,Weak,Some,IncCapDecIns,,StrongPos,Increasing,SVR,,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,GJ,TotalInhibit,Weak,,J,XNIL,,SVR,LowAtStation,ModerateOrLe,Average,,,DryMMoistL,,,Other,,,LV
StrongUp,WeakUp,Neutral,StrongUp,StrongUp,Dry,,,VeryWet,PC,,PC,Cloudy,,,,,Weak,Weak,,,Decreasing,StrongPos,Increasing,XNIL,,A,AB,PartInhibit,LessThanAve,LessThanAve,ABI,,Stability,Average,MoreUnstable,ACEFK,,Unfavorable,Slight,,SVR,SVR,SVR,LowMtsHighPl,Stable,,,MarkedUpper,DryMMoistL,DenvCyclone,LittleChange,Other,SWQuad,Westerly,DenvCyclone
,Neutral,Down,WeakUp,,Wet,,Neutral,Dry,,Cloudy,,,Strong,,StrongWest,,,Weak,Marked,,LittleChange,WeakPos,LittleChange,SIG,Aug20_Sep15,G,,Stifling,Average,Average,G,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,GJ,PartInhibit,Moderate,,G,XNIL,XNIL,,,Steep,Dry,CloseToDryAd,MarkedUpper,,DryLine,PosToNeg,,,Westerly,
WeakUp,Neutral,Down,,Down,Neutral,Neutral,,Dry,,Clear,Cloudy,PC,Weak,Strong,,,,,Marked,IncCapDecIns,Increasing,,,,May15_Jun14,,AB,PartInhibit,LessThanAve,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,,ACEFK,Stifling,Moderate,Slight,A,SVR,,SVR,HighEvrywher,,VeryMoist,,MarkedUpper,,E_W_S,PosToNeg,QStationary,SWQuad,,DenvCyclone
Down,Down,Down,Down,Down,,Dry,Wet,Neutral,Clear,PC,Cloudy,,Weak,Strong,,Weak,Strong,,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Aug11_Aug20,I,CThruK,PartInhibit,,,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,,,,I,SIG,,SIG,LowMtsHighPl,,,CloseToDryAd,NoMajor,,MovingFtorOt,,Moving,LV,Westerly,E_NE
Neutral,Down,Neutral,,,Neutral,Wet,Wet,Wet,Clear,PC,PC,PC,,Strong,Westerly,Weak,,Strong,Marked,IncCapDecIns,,,,XNIL,Jul2_Jul15,G,CThruK,,LessThanAve,Average,G,N1GtLIGt_4,Stability,Average,MoreUnstable,GJ,TotalInhibit,Moderate,,,XNIL,,,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,Other,,NegToPos,Other,SWQuad,Westerly,
,WeakUp,,StrongUp,StrongUp,Wet,Neutral,Neutral,Wet,PC,PC,PC,Cloudy,Weak,Strong,Westerly,,,,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,SVR,May15_Jun14,D,,PartInhibit,Average,,,LIGt0,Stability,LessUnstable,LessUnstable,,,Strong,Moderate,,XNIL,XNIL,SVR,,CloseToDryAd,Average,CloseToDryAd,StrongFront,DryMMoistL,,NegToPos,,NWQuad,Westerly,SEQuad
StrongUp,StronUp,Neutral,StrongUp,,Neutral,,,,,PC,Clear,,Strong,Strong,Westerly,,,Strong,Marked,,,Neutral,,SIG,Jun15_Jul1,K,CThruK,PartInhibit,Average,LessThanAve,K,,,Average,,ACEFK,,Moderate,Slight,,XNIL,XNIL,,Other,,,Steep,StrongFront,DryMMoistL,Other,NegToPos,,AllElse,,LongAnticyc
StrongUp,WeakUp,Down,,WeakUp,VeryWet,Neutral,VeryWet,VeryWet,Clear,Clear,Clear,PC,Weak,,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,,May15_Jun14,B,AB,PartInhibit,LessThanAve,Average,,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,,Moderate,Moderate,B,SVR,SVR,SVR,,Steep,,,NoMajor,Other,DenvCyclone,PosToNeg,,LV,,DenvCyclone
,Neutral,,Down,,Neutral,VeryWet,Dry,Dry,Clear,PC,Clear,Clear,,Strong,,Strong,Weak,,Some,LittleChange,LittleChange,,Decreasing,SVR,,,CThruK,,LessThanAve,LessThanAve,CDEJ,,Stability,LessUnstable,LessUnstable,D,,Weak,Moderate,D,,SVR,,,Steep,Dry,,OtherRapid,,DenvCyclone,PosToNeg,,,Westerly,LV
Neutral,Neutral,Down,Down,,Neutral,,Wet,Neutral,PC,Clear,Clear,Clear,,Weak,StrongWest,,,Weak,,IncCapDecIns,Increasing,,LittleChange,SIG,,B,AB,TotalInhibit,Average,Average,ABI,N5GtLIGt_8,,Average,,B,PartInhibit,Weak,,B,XNIL,XNIL,,LowNHighS,Steep,Average,Steep,OtherRapid,DryMMoistL,DenvCyclone,LittleChange,Other,SWQuad,LVorOther,E_NE
StrongUp,Neutral,,StrongUp,StrongUp,VeryWet,Wet,VeryWet,,Clear,Clear,,,Strong,Strong,StrongWest,Strong,Weak,Strong,Marked,,LittleChange,Negative,Decreasing,SVR,May15_Jun14,,,,LessThanAve,LessThanAve,ABI,,Stability,,LessUnstable,B,Stifling,Moderate,Slight,B,XNIL,,SVR,LowEvrywhere,Steep,,CloseToDryAd,OtherRapid,DryMMoistL,E_W_S,SigNegative,,AllElse,LVorOther,
WeakUp,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Clear,PC,Clear,Clear,Weak,Weak,,,,,,,Increasing,,Decreasing,SIG,May15_Jun14,,AB,PartInhibit,MoreThanAve,,ABI,,Stability,LessUnstable,,ACEFK,PartInhibit,,,,XNIL,XNIL,,LowMtsHighPl,ModerateOrLe,,Steep,OtherRapid,DryMMoistL,DenvCyclone,PosToNeg,Other,,Westerly,
StrongUp,,Neutral,WeakUp,WeakUp,Dry,VeryWet,Neutral,,Cloudy,PC,Cloudy,Cloudy,,Strong,,,Weak,,Marked,,,Negative,Decreasing,SIG,Jul16_Aug10,J,,Stifling,,MoreThanAve,CDEJ,LIGt0,,LessUnstable,LessUnstable,GJ,,Unfavorable,,,,XNIL,SIG,HighEvrywher,ModerateOrLe,Average,Steep,,,,LittleChange,,LV,LVorOther,LV
Down,WeakUp,WeakUp,,Neutral,Wet,Dry,Wet,,,PC,PC,PC,Weak,Strong,Westerly,,,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,,Jul16_Aug10,B,AB,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,,MoreUnstable,MoreUnstable,B,,,Strong,B,SVR,SVR,,,,,CloseToDryAd,NoMajor,Other,MovingFtorOt,NegToPos,Other,NWQuad,LVorOther,DenvCyclone
,,Neutral,WeakUp,,Dry,,,VeryWet,Clear,Clear,Clear,PC,Weak,Strong,StrongWest,,Weak,Weak,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,SVR,May15_Jun14,H,CThruK,Stifling,Average,Average,H,,Stability,Average,Average,HI,,Unfavorable,Slight,,XNIL,XNIL,SVR,HighEvrywher,Stable,VeryMoist,CloseToDryAd,MarkedUpper,,,NegToPos,,,LVorOther,E_NE
Neutral,Neutral,Down,Neutral,,,,,,Clear,Clear,Clear,Clear,,Strong,Westerly,,,,,IncCapDecIns,Increasing,Negative,LittleChange,,Aug20_Sep15,,CThruK,Stifling,Average,,,LILt_8,Stability,MoreUnstable,,GJ,,,Slight,G,XNIL,XNIL,SVR,,CloseToDryAd,Dry,CloseToDryAd,StrongFront,,,NegToPos,,AllElse,Westerly,WidespdDnsl
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Dry,,VeryWet,,Clear,Clear,Clear,Clear,,Strong,,,,Weak,,,LittleChange,Negative,,SVR,,D,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,,Weak,Slight,,,SVR,SVR,,Steep,Average,ModerateOrLe,OtherRapid,DryMMoistL,,SigNegative,,AllElse,Westerly,SEQuad
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,VeryWet,Neutral,Wet,,,Clear,PC,,Weak,,,,Strong,,LittleChange,LittleChange,,,SIG,,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,,,Moderate,Strong,J,XNIL,XNIL,SIG,Other,CloseToDryAd,,,,MoistMDryL,DryLine,LittleChange,,LV,LVorOther,LV
StrongUp,Neutral,Down,Neutral,Neutral,Wet,Dry,Neutral,Neutral,Clear,Clear,Clear,,,Strong,,,Weak,Weak,Some,DecCapIncIns,Decreasing,,Decreasing,SIG,Jul2_Jul15,J,,Stifling,,LessThanAve,CDEJ,N1GtLIGt_4,,,LessUnstable,GJ,,Weak,,,SIG,SIG,SIG,,ModerateOrLe,Average,CloseToDryAd,,MoistMDryL,DryLine,LittleChange,,,LVorOther,
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,,,Neutral,PC,PC,,PC,,,StrongWest,Strong,Strong,Strong,Marked,,Increasing,WeakPos,Decreasing,SIG,,I,CThruK,,LessThanAve,LessThanAve,,N1GtLIGt_4,,,Average,,,Weak,,,XNIL,XNIL,SIG,LowSHighN,,Average,CloseToDryAd,OtherRapid,DryMMoistL,E_W_N,PosToNeg,,SWQuad,,LongAnticyc
StrongUp,Down,StrongUp,StrongUp,,Neutral,,Neutral,VeryWet,PC,,PC,,Strong,,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,,Decreasing,SIG,,K,CThruK,PartInhibit,,,K,LIGt0,Stability,LessUnstable,,ACEFK,,,,K,XNIL,XNIL,SIG,,Steep,VeryMoist,CloseToDryAd,MarkedUpper,DryMMoistL,,SigPositive,Moving,AllElse,LVorOther,SEQuad
Down,Neutral,WeakUp,Neutral,,,VeryWet,,,PC,Clear,Clear,Clear,Strong,Strong,,Strong,,Strong,Some,LittleChange,LittleChange,Negative,Decreasing,XNIL,Aug20_Sep15,J,CThruK,Stifling,Average,Average,CDEJ,,Instability,MoreUnstable,,,,Moderate,,,XNIL,XNIL,XNIL,LowMtsHighPl,Steep,Dry,,NoMajor,DryMMoistL,DryLine,LittleChange,,AllElse,LVorOther,
,StronUp,WeakUp,Neutral,Neutral,Wet,,Wet,Neutral,PC,Cloudy,Cloudy,Cloudy,Weak,Strong,Westerly,,Weak,Weak,Some,LittleChange,LittleChange,WeakPos,Increasing,XNIL,Aug20_Sep15,H,,PartInhibit,,Average,H,N1GtLIGt_4,Stability,,MoreUnstable,HI,PartInhibit,Unfavorable,,H,SIG,,SIG,Other,ModerateOrLe,VeryMoist,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,,,AllElse,,
,,StrongUp,Neutral,Neutral,Dry,Neutral,,VeryWet,Clear,PC,,Cloudy,,,Other,,,Weak,,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,,,CThruK,,LessThanAve,,F,N1GtLIGt_4,Neutral,,LessUnstable,ACEFK,,Weak,Slight,F,XNIL,,XNIL,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,,Other,,LittleChange,,LV,,E_NE
Neutral,Down,Neutral,,Neutral,,Neutral,Neutral,Neutral,PC,,PC,,,,Other,,Weak,,,DecCapIncIns,Decreasing,WeakPos,,XNIL,Aug20_Sep15,A,AB,PartInhibit,Average,Average,ABI,,Instability,,MoreUnstable,,,Moderate,Moderate,A,SIG,SIG,SIG,HighEvrywher,,Average,ModerateOrLe,MarkedUpper,Other,MovingFtorOt,NegToPos,,SWQuad,Westerly,DenvCyclone
,,Neutral,Neutral,,VeryWet,Dry,,Neutral,PC,,PC,,Weak,Strong,Westerly,Strong,,Weak,Some,IncCapDecIns,Increasing,StrongPos,,SVR,May15_Jun14,K,CThruK,PartInhibit,Average,,K,LILt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,,,XNIL,XNIL,SVR,Other,,Dry,ModerateOrLe,NoMajor,Other,,SigPositive,Other,NWQuad,LVorOther,WidespdDnsl
Down,StronUp,Neutral,,,Neutral,Wet,Neutral,,Clear,PC,Clear,Clear,,Strong,,,,Strong,Marked,LittleChange,,Negative,Decreasing,SIG,May15_Jun14,,,PartInhibit,Average,,,N1GtLIGt_4,,LessUnstable,LessUnstable,,,Weak,Slight,B,SVR,SVR,,LowNHighS,ModerateOrLe,,Steep,OtherRapid,MoistMDryL,DenvCyclone,LittleChange,Other,AllElse,LVorOther,
WeakUp,StronUp,Neutral,Neutral,,,,Neutral,,PC,PC,Cloudy,Cloudy,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Marked,,LittleChange,WeakPos,LittleChange,SIG,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,Stifling,,,E,SVR,SVR,SVR,,CloseToDryAd,Dry,Steep,OtherRapid,MoistMDryL,Other,LittleChange,Other,,LVorOther,
Neutral,Neutral,StrongUp,,,,Wet,Dry,,PC,,PC,PC,,,,,,,,DecCapIncIns,,StrongPos,Increasing,,Jul16_Aug10,C,CThruK,,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,,Average,Average,ACEFK,,Moderate,,,XNIL,XNIL,XNIL,LowAtStation,ModerateOrLe,Dry,Steep,OtherRapid,,E_W_S,PosToNeg,,NWQuad,LVorOther,
