N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
Down,Down,Neutral,Down,,Neutral,Dry,Wet,Neutral,PC,PC,Cloudy,,Weak,,DCVZFavor,Weak,Weak,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul16_Aug10,,CThruK,,,LessThanAve,G,N1GtLIGt_4,,Average,LessUnstable,GJ,,Moderate,Moderate,G,XNIL,XNIL,,LowAtStation,Steep,Dry,CloseToDryAd,NoMajor,,Other,PosToNeg,,AllElse,Westerly,LongAnticyc
WeakUp,WeakUp,StrongUp,StrongUp,StrongUp,Dry,Dry,Dry,Neutral,Clear,Cloudy,Clear,,Weak,,,,,Strong,Marked,LittleChange,LittleChange,Neutral,Decreasing,XNIL,Jul16_Aug10,,,PartInhibit,,LessThanAve,CDEJ,N1GtLIGt_4,Instability,Average,LessUnstable,GJ,,Moderate,Strong,J,,XNIL,XNIL,LowSHighN,Stable,Average,ModerateOrLe,NoMajor,DryMMoistL,E_W_S,LittleChange,,,LVorOther,LV
Down,Down,Neutral,Down,Down,Wet,VeryWet,Wet,Wet,Clear,,,Clear,Strong,Strong,,,,Weak,,LittleChange,LittleChange,Neutral,LittleChange,,Jun15_Jul1,D,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Stability,LessUnstable,LessUnstable,D,,Unfavorable,,D,,XNIL,SIG,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,Other,,LittleChange,,,,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,VeryWet,Wet,VeryWet,VeryWet,,Cloudy,,Cloudy,Weak,,,,Weak,Weak,,IncCapDecIns,,WeakPos,,,,E,,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,,MoreUnstable,ACEFK,,Unfavorable,,,,SVR,SVR,HighEvrywher,,Dry,ModerateOrLe,NoMajor,MoistMDryL,Other,LittleChange,,,Westerly,WidespdDnsl
Neutral,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Clear,,PC,PC,,,DCVZFavor,,,Weak,,LittleChange,LittleChange,Negative,LittleChange,XNIL,May15_Jun14,H,CThruK,,LessThanAve,,H,N1GtLIGt_4,Stability,LessUnstable,,,,Weak,,H,XNIL,XNIL,XNIL,,Stable,VeryMoist,,MarkedUpper,,,,,NWQuad,,E_NE
WeakUp,Neutral,Neutral,,WeakUp,Wet,Dry,Dry,Neutral,Clear,PC,PC,PC,Weak,Weak,Other,,,,,,LittleChange,WeakPos,Increasing,,Aug20_Sep15,I,CThruK,,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,HI,PartInhibit,Weak,,I,SVR,SVR,SVR,LowSHighN,CloseToDryAd,Average,Steep,,MoistMDryL,,LittleChange,QStationary,,LVorOther,DenvCyclone
,Neutral,Down,Down,,Dry,VeryWet,Dry,Dry,PC,Clear,Clear,Clear,,Strong,Westerly,Weak,,Weak,Some,IncCapDecIns,Increasing,Negative,Increasing,,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Stability,MoreUnstable,MoreUnstable,,,Moderate,Slight,E,SVR,,,LowSHighN,Steep,Dry,,NoMajor,MoistMDryL,DryLine,NegToPos,,SWQuad,Westerly,WidespdDnsl
Neutral,Down,Neutral,,Down,Wet,Neutral,Neutral,,Clear,Clear,Clear,,,Strong,StrongWest,Strong,,Weak,,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jul16_Aug10,D,CThruK,PartInhibit,LessThanAve,Average,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,D,PartInhibit,Weak,,D,XNIL,XNIL,XNIL,,ModerateOrLe,,ModerateOrLe,StrongFront,DryMMoistL,DryLine,SigNegative,,AllElse,Westerly,SEQuad
Down,Neutral,StrongUp,Neutral,Neutral,Neutral,Dry,Dry,Dry,PC,Clear,Clear,Clear,Weak,Strong,,Strong,,Strong,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Aug11_Aug20,,CThruK,PartInhibit,LessThanAve,,CDEJ,LILt_8,Stability,Average,LessUnstable,GJ,,Strong,Strong,J,XNIL,XNIL,,LowMtsHighPl,Steep,VeryMoist,,NoMajor,MoistMDryL,DryLine,LittleChange,QStationary,LV,,LV
StrongUp,,Neutral,WeakUp,WeakUp,Neutral,Neutral,Wet,Wet,PC,Clear,,Clear,Strong,Strong,Other,Weak,Strong,Strong,,LittleChange,LittleChange,Negative,Decreasing,SVR,,B,,,,LessThanAve,ABI,N5GtLIGt_8,Stability,MoreUnstable,LessUnstable,B,,Moderate,Moderate,B,SVR,SVR,SVR,,,VeryMoist,Steep,NoMajor,,DenvCyclone,SigPositive,Other,LV,LVorOther,DenvCyclone
,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,VeryWet,PC,Clear,,Clear,,Strong,DCVZFavor,Strong,Weak,Weak,Some,LittleChange,,Negative,Decreasing,,,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,,Average,LessUnstable,ACEFK,TotalInhibit,Strong,,,XNIL,XNIL,SIG,LowNHighS,Stable,Average,,StrongFront,Other,,SigPositive,Other,NWQuad,LVorOther,
Down,Neutral,StrongUp,StrongUp,StrongUp,Wet,VeryWet,Wet,Wet,PC,PC,,Cloudy,,,StrongWest,,,,,LittleChange,,Neutral,Decreasing,,Jul2_Jul15,G,,,LessThanAve,LessThanAve,G,N5GtLIGt_8,,Average,LessUnstable,GJ,TotalInhibit,Weak,,G,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,DryLine,SigNegative,,NWQuad,Westerly,
StrongUp,Neutral,Down,Neutral,,,,,Wet,PC,,PC,,,,StrongWest,,Strong,Strong,,DecCapIncIns,Decreasing,WeakPos,,XNIL,May15_Jun14,C,CThruK,PartInhibit,,LessThanAve,CDEJ,,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,,C,XNIL,XNIL,XNIL,LowNHighS,,Average,ModerateOrLe,NoMajor,DryMMoistL,,NegToPos,QStationary,,Westerly,LongAnticyc
Neutral,StronUp,StrongUp,,StrongUp,Dry,,VeryWet,VeryWet,PC,,,Cloudy,,Strong,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,PartInhibit,,Moderate,J,XNIL,XNIL,XNIL,,ModerateOrLe,,Steep,,,,LittleChange,,LV,LVorOther,LV
Down,WeakUp,WeakUp,WeakUp,,Neutral,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,,Strong,Some,LittleChange,LittleChange,Neutral,Increasing,SIG,,,,PartInhibit,,Average,K,N5GtLIGt_8,Stability,Average,MoreUnstable,ACEFK,PartInhibit,,,,XNIL,,SIG,Other,ModerateOrLe,Average,,StrongFront,MoistMDryL,E_W_N,LittleChange,Moving,NWQuad,LVorOther,WidespdDnsl
Neutral,,WeakUp,Neutral,Neutral,,Dry,Neutral,Neutral,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,,,Weak,Marked,,Increasing,Negative,LittleChange,SVR,May15_Jun14,G,CThruK,Stifling,MoreThanAve,MoreThanAve,,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,,Moderate,,XNIL,XNIL,SVR,LowSHighN,CloseToDryAd,Dry,Steep,NoMajor,,,PosToNeg,Other,SWQuad,Westerly,LongAnticyc
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,VeryWet,Neutral,Wet,Wet,Cloudy,PC,PC,Cloudy,Weak,Weak,,Strong,Weak,Weak,,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul2_Jul15,,CThruK,,Average,MoreThanAve,K,N1GtLIGt_4,Stability,,Average,ACEFK,,Weak,Moderate,K,XNIL,XNIL,XNIL,,CloseToDryAd,VeryMoist,,StrongFront,MoistMDryL,,SigNegative,,,Westerly,
,,WeakUp,WeakUp,WeakUp,,Neutral,Neutral,Neutral,Cloudy,Clear,Cloudy,Cloudy,,,,,Strong,,,IncCapDecIns,Increasing,,Decreasing,XNIL,Aug20_Sep15,D,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,LessUnstable,,,,,D,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Dry,,,MoistMDryL,DryLine,SigPositive,,AllElse,LVorOther,LongAnticyc
StrongUp,Neutral,WeakUp,,WeakUp,Neutral,,Wet,,Clear,,Clear,PC,,Strong,Westerly,Strong,,Weak,Some,,Increasing,WeakPos,Increasing,,May15_Jun14,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,PartInhibit,Moderate,Slight,B,XNIL,XNIL,XNIL,HighEvrywher,Steep,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,NegToPos,Other,AllElse,Westerly,DenvCyclone
StrongUp,Down,Down,Down,Down,VeryWet,Neutral,Neutral,Dry,,Clear,,,Strong,Strong,StrongWest,,,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,,B,AB,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Stability,,LessUnstable,B,,Moderate,Strong,B,SVR,SVR,SVR,LowEvrywhere,Stable,VeryMoist,ModerateOrLe,NoMajor,Other,Other,LittleChange,QStationary,SWQuad,,DenvCyclone
WeakUp,Neutral,Neutral,WeakUp,WeakUp,,Neutral,,Wet,,,Clear,,Strong,,DCVZFavor,Weak,Weak,,Marked,LittleChange,,Negative,Decreasing,SVR,,D,CThruK,Stifling,,Average,,N1GtLIGt_4,,Average,Average,D,,Weak,,D,,XNIL,SVR,LowMtsHighPl,CloseToDryAd,Dry,CloseToDryAd,,DryMMoistL,Other,PosToNeg,Other,NWQuad,,
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,,Neutral,,PC,,PC,Cloudy,,,DCVZFavor,,Weak,Weak,,IncCapDecIns,,Negative,Increasing,XNIL,Aug11_Aug20,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,,Average,ACEFK,,Moderate,Strong,E,XNIL,XNIL,XNIL,LowAtStation,Steep,Average,,NoMajor,MoistMDryL,,LittleChange,,SWQuad,Westerly,
WeakUp,WeakUp,StrongUp,WeakUp,WeakUp,,,,Wet,,Clear,Clear,Clear,,Weak,DCVZFavor,,,Weak,,,Decreasing,Negative,Decreasing,XNIL,Jun15_Jul1,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,LessUnstable,,PartInhibit,Strong,Strong,E,XNIL,,XNIL,LowMtsHighPl,ModerateOrLe,Dry,Steep,OtherRapid,MoistMDryL,,LittleChange,,SWQuad,Westerly,LongAnticyc
,,Neutral,WeakUp,WeakUp,Dry,Neutral,Dry,Neutral,,Clear,PC,PC,Strong,,,Weak,,Strong,Marked,LittleChange,LittleChange,,LittleChange,SVR,,,CThruK,PartInhibit,,Average,K,,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Unfavorable,Moderate,K,SVR,SVR,,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,StrongFront,Other,DryLine,SigNegative,,NWQuad,Westerly,LV
Neutral,,Neutral,Neutral,,,,,VeryWet,,PC,PC,,Weak,Weak,DCVZFavor,Strong,,Weak,Some,IncCapDecIns,,WeakPos,Increasing,,Jul16_Aug10,H,CThruK,,LessThanAve,LessThanAve,,,,Average,,HI,Stifling,Weak,,H,XNIL,XNIL,,Other,ModerateOrLe,Average,ModerateOrLe,MarkedUpper,,,,,SWQuad,LVorOther,LongAnticyc
WeakUp,WeakUp,,WeakUp,,Dry,Neutral,VeryWet,VeryWet,PC,PC,Cloudy,Cloudy,Strong,,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,,,Jul16_Aug10,I,CThruK,,Average,MoreThanAve,ABI,N1GtLIGt_4,Stability,Average,LessUnstable,HI,PartInhibit,Weak,,I,XNIL,XNIL,SVR,LowSHighN,Steep,Dry,,NoMajor,DryMMoistL,Other,LittleChange,Moving,AllElse,LVorOther,DenvCyclone
Neutral,Neutral,,Neutral,Neutral,VeryWet,Wet,VeryWet,VeryWet,,Clear,PC,PC,,,,,Weak,,,IncCapDecIns,,Negative,Decreasing,,,K,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,Stifling,Strong,,,SIG,,XNIL,LowEvrywhere,ModerateOrLe,Average,Steep,,DryMMoistL,MovingFtorOt,SigPositive,,AllElse,LVorOther,LongAnticyc
StrongUp,Neutral,,StrongUp,StrongUp,VeryWet,Neutral,Wet,Wet,,Clear,PC,Clear,,,Westerly,,Strong,Weak,,,Decreasing,Negative,LittleChange,XNIL,Jul16_Aug10,B,AB,Stifling,Average,LessThanAve,ABI,N1GtLIGt_4,,MoreUnstable,Average,B,,Moderate,Slight,B,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,,,AllElse,,LV
StrongUp,,,Down,Down,Neutral,Neutral,Dry,,Clear,PC,,Clear,Strong,Strong,Westerly,,Strong,Strong,Marked,IncCapDecIns,,Negative,LittleChange,SIG,Aug20_Sep15,J,CThruK,PartInhibit,Average,Average,CDEJ,,Neutral,MoreUnstable,MoreUnstable,GJ,,Weak,Moderate,,SVR,SVR,SVR,LowSHighN,,Average,Steep,StrongFront,MoistMDryL,DryLine,LittleChange,Other,,LVorOther,LV
Down,StronUp,Neutral,,,Neutral,Dry,Neutral,Wet,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,,Strong,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,,N5GtLIGt_8,Instability,,MoreUnstable,ACEFK,,Unfavorable,,E,,SIG,SIG,,CloseToDryAd,Average,Steep,OtherRapid,MoistMDryL,MovingFtorOt,,,SWQuad,Westerly,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,,VeryWet,Clear,Cloudy,Clear,Clear,,Strong,DCVZFavor,Strong,,Strong,Some,DecCapIncIns,Decreasing,,,,,D,CThruK,PartInhibit,MoreThanAve,Average,CDEJ,N5GtLIGt_8,,Average,MoreUnstable,,PartInhibit,,Slight,D,SVR,SVR,SVR,,,Average,CloseToDryAd,,Other,,NegToPos,,,Westerly,
,,WeakUp,Down,Down,Dry,Wet,Neutral,Neutral,PC,PC,Clear,Clear,Weak,Strong,DCVZFavor,Strong,,,Marked,IncCapDecIns,,Negative,LittleChange,SIG,Aug20_Sep15,A,AB,,LessThanAve,Average,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,,PartInhibit,,Strong,A,SVR,,,,Steep,Average,CloseToDryAd,,,MovingFtorOt,PosToNeg,Moving,SWQuad,Westerly,DenvCyclone
,Down,Neutral,Neutral,Neutral,Dry,Neutral,Wet,Wet,Clear,,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Strong,Some,IncCapDecIns,Increasing,Neutral,Decreasing,SVR,Aug20_Sep15,D,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,,LessUnstable,D,,Strong,Moderate,D,,SIG,,LowSHighN,Steep,Dry,Steep,MarkedUpper,DryMMoistL,DenvCyclone,PosToNeg,,NWQuad,Westerly,SEQuad
WeakUp,,WeakUp,,Neutral,Wet,,Wet,Wet,Clear,Cloudy,PC,PC,Weak,Strong,Westerly,Weak,,Weak,,LittleChange,LittleChange,Neutral,Decreasing,SVR,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LILt_8,,,LessUnstable,GJ,PartInhibit,Unfavorable,,J,,XNIL,SVR,LowNHighS,CloseToDryAd,Dry,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,,LV,LVorOther,
Down,Neutral,StrongUp,Neutral,Neutral,Neutral,Dry,Dry,Dry,Cloudy,,,PC,Weak,Weak,Westerly,Weak,Weak,Weak,,IncCapDecIns,Increasing,WeakPos,LittleChange,,,B,AB,PartInhibit,,LessThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,B,,Moderate,Slight,B,SVR,,SVR,LowSHighN,Steep,Average,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,,QStationary,SWQuad,Westerly,DenvCyclone
,Down,StrongUp,WeakUp,WeakUp,Neutral,VeryWet,,Wet,,Cloudy,Cloudy,Cloudy,Strong,Strong,Westerly,Strong,,Strong,Some,,Increasing,Neutral,Increasing,SVR,May15_Jun14,,CThruK,PartInhibit,Average,Average,K,LIGt0,,,MoreUnstable,ACEFK,PartInhibit,Weak,,K,,XNIL,SVR,LowEvrywhere,ModerateOrLe,Average,,NoMajor,Other,E_W_N,SigPositive,,NWQuad,Westerly,LongAnticyc
StrongUp,Neutral,WeakUp,StrongUp,,Neutral,Neutral,,Neutral,Clear,PC,Clear,Clear,,,StrongWest,,Weak,Weak,,DecCapIncIns,,,Increasing,XNIL,Aug20_Sep15,I,CThruK,PartInhibit,Average,Average,ABI,LIGt0,Stability,LessUnstable,Average,HI,,Weak,Slight,I,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,,Steep,OtherRapid,DryMMoistL,MovingFtorOt,PosToNeg,QStationary,AllElse,LVorOther,E_NE
Down,Neutral,WeakUp,,Neutral,Neutral,Wet,Wet,VeryWet,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,May15_Jun14,C,CThruK,Stifling,Average,Average,CDEJ,LIGt0,Instability,MoreUnstable,LessUnstable,ACEFK,,,Slight,C,XNIL,,SIG,LowNHighS,CloseToDryAd,Dry,CloseToDryAd,,MoistMDryL,E_W_S,LittleChange,,AllElse,Westerly,LongAnticyc
Neutral,Down,,Down,Down,Dry,Dry,Dry,,PC,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,Weak,Strong,Some,LittleChange,LittleChange,Negative,LittleChange,,Aug20_Sep15,I,,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,HI,,Unfavorable,,I,XNIL,XNIL,SVR,Other,,Dry,ModerateOrLe,StrongFront,,E_W_S,,,,LVorOther,DenvCyclone
Down,,Neutral,,Down,Neutral,Neutral,Neutral,Wet,PC,Cloudy,Cloudy,Cloudy,,Strong,,Weak,Weak,,,IncCapDecIns,Increasing,,,SIG,May15_Jun14,C,CThruK,,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,,ACEFK,,Strong,Moderate,C,,XNIL,SIG,LowNHighS,Stable,Dry,Steep,MarkedUpper,,,,QStationary,,,LongAnticyc
Neutral,StronUp,StrongUp,WeakUp,WeakUp,VeryWet,,Neutral,Neutral,PC,PC,PC,PC,Weak,Strong,Westerly,,,Weak,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,SIG,Aug20_Sep15,I,CThruK,TotalInhibit,,LessThanAve,ABI,N1GtLIGt_4,Neutral,LessUnstable,,HI,,Weak,Slight,I,,SIG,SIG,LowSHighN,Stable,Average,,OtherRapid,DryMMoistL,MovingFtorOt,LittleChange,QStationary,,LVorOther,DenvCyclone
StrongUp,StronUp,Neutral,,WeakUp,Wet,VeryWet,VeryWet,,,Cloudy,PC,PC,Strong,Strong,Other,,,,,DecCapIncIns,,Negative,LittleChange,,,J,,,Average,LessThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,,,PartInhibit,Weak,,,SVR,SVR,SVR,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,StrongFront,DryMMoistL,DryLine,LittleChange,,LV,,LV
WeakUp,Neutral,,WeakUp,WeakUp,Neutral,Dry,Wet,Neutral,Clear,Clear,Clear,Clear,,Strong,DCVZFavor,Weak,,Weak,Marked,IncCapDecIns,,,Increasing,SIG,,K,CThruK,Stifling,Average,MoreThanAve,K,N1GtLIGt_4,Instability,,,ACEFK,,Moderate,Strong,K,XNIL,XNIL,SIG,LowAtStation,Steep,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,Other,SigPositive,,,Westerly,WidespdDnsl
,WeakUp,StrongUp,Neutral,Neutral,Neutral,Neutral,Dry,Dry,PC,PC,PC,,,Strong,Other,,,,Marked,,Increasing,StrongPos,Increasing,,May15_Jun14,,CThruK,PartInhibit,,,,N1GtLIGt_4,Stability,Average,,ACEFK,PartInhibit,,,K,XNIL,,SIG,Other,Steep,Dry,CloseToDryAd,,,MovingFtorOt,LittleChange,Moving,,,WidespdDnsl
WeakUp,Neutral,Neutral,Neutral,Neutral,,,,Wet,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Weak,,,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Jul2_Jul15,B,AB,,,LessThanAve,ABI,LIGt0,Neutral,Average,LessUnstable,B,PartInhibit,Unfavorable,,B,XNIL,,,HighEvrywher,ModerateOrLe,VeryMoist,CloseToDryAd,MarkedUpper,MoistMDryL,,LittleChange,Other,AllElse,Westerly,DenvCyclone
StrongUp,Down,StrongUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,PC,,,,,StrongWest,,Weak,Weak,,,Increasing,Negative,Decreasing,XNIL,Jun15_Jul1,C,CThruK,PartInhibit,Average,MoreThanAve,,LIGt0,Stability,Average,,ACEFK,,Moderate,Moderate,C,,SIG,SIG,LowAtStation,Steep,,CloseToDryAd,NoMajor,Other,E_W_N,SigPositive,QStationary,NWQuad,Westerly,LongAnticyc
,,Down,Neutral,Neutral,Dry,Neutral,,Wet,PC,PC,,PC,Strong,,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SVR,May15_Jun14,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Neutral,Average,LessUnstable,GJ,,Moderate,Moderate,G,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,,CloseToDryAd,NoMajor,Other,,,,,LVorOther,WidespdDnsl
,Neutral,WeakUp,Down,Down,Neutral,Wet,Neutral,Dry,Clear,Cloudy,PC,PC,Strong,Strong,StrongWest,Strong,,Weak,,IncCapDecIns,,StrongPos,,SVR,,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,GJ,TotalInhibit,Weak,,J,,SIG,SVR,LowAtStation,ModerateOrLe,Average,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,Other,LV,LVorOther,LV
StrongUp,WeakUp,Neutral,StrongUp,,Dry,Neutral,VeryWet,VeryWet,PC,PC,PC,Cloudy,,,Other,,,Weak,,,Decreasing,,Increasing,XNIL,Jul2_Jul15,A,AB,PartInhibit,LessThanAve,,ABI,,Stability,Average,MoreUnstable,ACEFK,,Unfavorable,Slight,,SVR,SVR,SVR,LowMtsHighPl,Stable,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,LittleChange,Other,SWQuad,,DenvCyclone
StrongUp,Neutral,,WeakUp,WeakUp,Wet,Neutral,Neutral,Dry,Clear,Cloudy,,Clear,Strong,Strong,StrongWest,Strong,,Weak,,LittleChange,,,LittleChange,,Aug20_Sep15,G,,Stifling,Average,Average,G,N5GtLIGt_8,,LessUnstable,LessUnstable,GJ,PartInhibit,Moderate,Moderate,G,XNIL,XNIL,SIG,LowEvrywhere,Steep,Dry,CloseToDryAd,MarkedUpper,,DryLine,PosToNeg,,,Westerly,SEQuad
WeakUp,,Down,,Down,Neutral,Neutral,Dry,,Cloudy,Clear,,PC,Weak,Strong,DCVZFavor,Weak,,Weak,Marked,IncCapDecIns,Increasing,WeakPos,,SVR,May15_Jun14,A,AB,PartInhibit,LessThanAve,Average,,N1GtLIGt_4,Stability,LessUnstable,,ACEFK,Stifling,Moderate,Slight,A,SVR,,,HighEvrywher,ModerateOrLe,VeryMoist,Steep,MarkedUpper,Other,,PosToNeg,QStationary,SWQuad,Westerly,DenvCyclone
Down,,Down,Down,Down,,,Wet,Neutral,Clear,PC,,Cloudy,Weak,Strong,,Weak,,Strong,,IncCapDecIns,Increasing,Negative,,SIG,Aug11_Aug20,I,CThruK,PartInhibit,LessThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,,LessUnstable,HI,Stifling,Moderate,,I,,SIG,SIG,LowMtsHighPl,Steep,Average,,NoMajor,DryMMoistL,MovingFtorOt,SigPositive,Moving,LV,,E_NE
Neutral,Down,Neutral,Neutral,,,Wet,Wet,Wet,,,,PC,,Strong,Westerly,Weak,Weak,Strong,Marked,,Increasing,WeakPos,Increasing,XNIL,Jul2_Jul15,G,CThruK,,LessThanAve,Average,G,N1GtLIGt_4,Stability,Average,,GJ,,,,G,,XNIL,XNIL,LowAtStation,CloseToDryAd,Dry,,MarkedUpper,Other,,NegToPos,Other,SWQuad,Westerly,LV
StrongUp,WeakUp,StrongUp,StrongUp,StrongUp,Wet,Neutral,Neutral,Wet,PC,PC,PC,Cloudy,Weak,Strong,Westerly,Strong,,Weak,Marked,DecCapIncIns,Decreasing,Neutral,,SVR,May15_Jun14,D,CThruK,,Average,,CDEJ,LIGt0,Stability,,LessUnstable,D,PartInhibit,Strong,Moderate,D,,XNIL,SVR,LowMtsHighPl,,Average,CloseToDryAd,StrongFront,DryMMoistL,,NegToPos,,,Westerly,SEQuad
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Neutral,Dry,,,PC,PC,Clear,PC,,Strong,Westerly,Strong,,,Marked,,,Neutral,LittleChange,SIG,Jun15_Jul1,K,,PartInhibit,Average,LessThanAve,K,,Instability,Average,MoreUnstable,ACEFK,,Moderate,,K,XNIL,XNIL,SIG,,Steep,Dry,Steep,StrongFront,DryMMoistL,,NegToPos,,,LVorOther,
,,Down,WeakUp,,VeryWet,Neutral,VeryWet,VeryWet,Clear,Clear,Clear,PC,Weak,Strong,StrongWest,Strong,,,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,May15_Jun14,,AB,PartInhibit,LessThanAve,,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,,,Moderate,Moderate,B,SVR,SVR,SVR,LowEvrywhere,Steep,,Steep,,Other,DenvCyclone,PosToNeg,,LV,Westerly,DenvCyclone
