HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,,False,HIGH,,,HIGH,,False,NORMAL,,,True,NORMAL,NORMAL,,LOW,HIGH,LOW,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,,False,,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,HIGH,NORMAL,HIGH,HIGH,,False,NORMAL,,,True,NORMAL,NORMAL,ZERO,LOW,HIGH,LOW,HIGH,HIGH,,LOW
False,NORMAL,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,HIGH,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,,
False,,HIGH,True,HIGH,False,LOW,False,HIGH,,False,HIGH,False,False,LOW,LOW,False,ZERO,NORMAL,LOW,LOW,,False,NORMAL,,,False,NORMAL,NORMAL,,ZERO,ZERO,,HIGH,HIGH,LOW,LOW
False,NORMAL,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,HIGH,False,LOW,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,HIGH,,,HIGH,HIGH,,
False,NORMAL,NORMAL,False,,False,NORMAL,True,LOW,LOW,False,LOW,False,False,HIGH,LOW,False,HIGH,NORMAL,HIGH,HIGH,,False,NORMAL,NORMAL,,True,NORMAL,,ZERO,LOW,HIGH,LOW,,NORMAL,NORMAL,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,,False,HIGH,True,False,HIGH,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,ZERO,True,NORMAL,NORMAL,,,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,NORMAL,HIGH,True,HIGH,False,,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,True,ZERO,,,LOW,NORMAL,False,NORMAL,,ZERO,False,NORMAL,,NORMAL,ZERO,ZERO,HIGH,HIGH,HIGH,NORMAL,NORMAL
False,NORMAL,NORMAL,True,,False,LOW,False,,,False,HIGH,False,False,HIGH,LOW,False,NORMAL,,,LOW,NORMAL,False,,ONESIDED,HIGH,False,NORMAL,NORMAL,,,NORMAL,NORMAL,HIGH,HIGH,LOW,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,,False,,False,False,NORMAL,NORMAL,False,LOW,NORMAL,LOW,LOW,HIGH,False,,ONESIDED,,False,NORMAL,NORMAL,LOW,LOW,,HIGH,,HIGH,HIGH,HIGH
False,NORMAL,,False,NORMAL,False,NORMAL,False,,HIGH,False,HIGH,True,False,HIGH,LOW,False,,,LOW,LOW,,False,,,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,,,HIGH,HIGH,HIGH
False,NORMAL,HIGH,True,HIGH,False,LOW,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,,,LOW,LOW,NORMAL,False,NORMAL,,HIGH,False,LOW,LOW,,,ZERO,HIGH,,HIGH,LOW,LOW
False,NORMAL,NORMAL,False,NORMAL,False,,False,,LOW,False,LOW,False,False,HIGH,LOW,False,ZERO,NORMAL,,NORMAL,,False,NORMAL,NORMAL,HIGH,False,,NORMAL,,ZERO,ZERO,HIGH,NORMAL,,,
False,NORMAL,NORMAL,False,NORMAL,False,,False,,HIGH,False,HIGH,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,,False,NORMAL,NORMAL,NORMAL,False,,,,ZERO,,HIGH,HIGH,HIGH,NORMAL,NORMAL
False,,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,,ZERO,False,ZERO,NORMAL,,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,LOW,HIGH,HIGH,HIGH,HIGH
False,NORMAL,NORMAL,False,,False,LOW,False,HIGH,NORMAL,True,NORMAL,False,False,LOW,NORMAL,False,,NORMAL,HIGH,LOW,NORMAL,False,HIGH,ONESIDED,HIGH,False,NORMAL,NORMAL,LOW,LOW,LOW,HIGH,HIGH,,,
False,HIGH,HIGH,True,,False,NORMAL,False,LOW,LOW,False,LOW,False,False,LOW,,False,,NORMAL,LOW,LOW,,False,HIGH,,HIGH,False,,NORMAL,LOW,,ZERO,HIGH,HIGH,,,LOW
False,,HIGH,True,,False,LOW,True,,,False,,False,False,HIGH,,False,,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,HIGH,False,LOW,LOW,,LOW,HIGH,LOW,NORMAL,NORMAL,LOW,LOW
False,,HIGH,True,,False,LOW,False,HIGH,HIGH,False,HIGH,False,False,HIGH,LOW,False,,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,LOW,False,,NORMAL,,,ZERO,,HIGH,HIGH,LOW,NORMAL
False,HIGH,HIGH,True,HIGH,False,LOW,False,HIGH,,False,HIGH,False,False,HIGH,NORMAL,False,ZERO,NORMAL,LOW,,NORMAL,False,HIGH,ONESIDED,,False,NORMAL,NORMAL,LOW,LOW,LOW,HIGH,,HIGH,LOW,
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,,LOW,,ZERO,HIGH,HIGH,HIGH,HIGH,
True,LOW,LOW,False,,True,LOW,False,HIGH,HIGH,False,HIGH,False,False,LOW,LOW,False,ZERO,NORMAL,LOW,,NORMAL,False,HIGH,,HIGH,True,,ZERO,ZERO,ZERO,ZERO,HIGH,,HIGH,LOW,LOW
True,LOW,,False,LOW,True,LOW,False,,HIGH,False,LOW,False,False,LOW,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,LOW,LOW
False,NORMAL,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,,False,False,,LOW,False,ZERO,,,LOW,HIGH,False,,,LOW,False,NORMAL,,LOW,ZERO,,HIGH,,HIGH,HIGH,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,,LOW,,LOW,,HIGH,,LOW
False,,,True,HIGH,False,LOW,False,HIGH,HIGH,False,,False,False,,,False,,NORMAL,HIGH,LOW,NORMAL,False,HIGH,,HIGH,True,NORMAL,NORMAL,ZERO,LOW,HIGH,LOW,HIGH,HIGH,,LOW
False,LOW,NORMAL,False,NORMAL,False,NORMAL,False,,HIGH,False,HIGH,False,False,,LOW,False,,NORMAL,LOW,,NORMAL,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,LOW,LOW,False,LOW,True,False,,,False,ZERO,NORMAL,LOW,,NORMAL,False,NORMAL,,NORMAL,False,,NORMAL,LOW,ZERO,,,HIGH,NORMAL,NORMAL,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,HIGH,NORMAL,HIGH,HIGH,,False,NORMAL,NORMAL,LOW,False,NORMAL,,HIGH,LOW,HIGH,,HIGH,HIGH,HIGH,HIGH
False,NORMAL,,False,,False,NORMAL,False,,HIGH,False,HIGH,False,False,LOW,LOW,False,ZERO,,LOW,,NORMAL,False,,NORMAL,HIGH,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,,HIGH,HIGH,LOW
False,HIGH,HIGH,True,HIGH,False,,False,,HIGH,False,,False,False,,LOW,False,ZERO,NORMAL,LOW,,HIGH,False,,NORMAL,HIGH,False,NORMAL,NORMAL,,ZERO,,HIGH,HIGH,,LOW,
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,,HIGH,HIGH,HIGH
False,,NORMAL,False,NORMAL,False,,False,HIGH,HIGH,False,,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,,,False,NORMAL,NORMAL,,,,HIGH,HIGH,HIGH,,
False,,NORMAL,False,,False,NORMAL,False,LOW,,False,,False,False,HIGH,,False,HIGH,NORMAL,,,,False,NORMAL,NORMAL,,True,,NORMAL,ZERO,LOW,HIGH,,NORMAL,NORMAL,NORMAL,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,LOW,False,LOW,False,False,,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,HIGH,,NORMAL,LOW
False,NORMAL,NORMAL,False,NORMAL,False,,False,LOW,HIGH,False,HIGH,False,False,NORMAL,LOW,False,ZERO,LOW,LOW,LOW,HIGH,False,,NORMAL,LOW,False,,,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,,False,False,,,False,,,LOW,LOW,,False,,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,,HIGH,HIGH,HIGH,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,True,NORMAL,,False,HIGH,False,False,,LOW,False,ZERO,,LOW,LOW,NORMAL,False,,NORMAL,LOW,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,,HIGH,True,,False,LOW,False,LOW,LOW,False,LOW,False,False,,NORMAL,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,ESOPHAGEAL,,False,NORMAL,,,LOW,ZERO,HIGH,,NORMAL,,LOW
True,,,True,,True,LOW,True,LOW,LOW,False,LOW,False,False,HIGH,LOW,False,,,LOW,,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,LOW,
False,NORMAL,HIGH,True,,False,NORMAL,False,HIGH,,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,,LOW,NORMAL,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,LOW,,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,LOW,LOW,True,LOW,False,,False,LOW,LOW,False,LOW,False,False,NORMAL,LOW,False,,,LOW,LOW,,False,,NORMAL,LOW,False,,NORMAL,,ZERO,ZERO,HIGH,,NORMAL,LOW,LOW
False,,HIGH,True,HIGH,False,LOW,False,,LOW,False,,False,False,LOW,LOW,False,ZERO,NORMAL,,LOW,LOW,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,,ZERO,ZERO,,HIGH,HIGH,NORMAL,LOW
False,,,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,LOW,False,ZERO,NORMAL,,,,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,,HIGH,,LOW
False,NORMAL,NORMAL,False,NORMAL,False,,False,,HIGH,False,,False,False,NORMAL,,False,ZERO,NORMAL,LOW,LOW,,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,,False,False,,LOW,False,HIGH,NORMAL,HIGH,HIGH,,False,,,,False,NORMAL,NORMAL,LOW,LOW,HIGH,LOW,HIGH,HIGH,HIGH,NORMAL
False,HIGH,,True,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,ZERO,,,LOW,NORMAL,False,,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,HIGH,LOW
False,NORMAL,,True,HIGH,False,LOW,True,,,False,LOW,False,False,HIGH,,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,LOW,False,NORMAL,,LOW,ZERO,ZERO,HIGH,HIGH,NORMAL,LOW,LOW
False,,,False,LOW,False,NORMAL,False,HIGH,HIGH,False,,False,False,NORMAL,LOW,False,,,LOW,LOW,,False,NORMAL,NORMAL,,False,NORMAL,,,ZERO,ZERO,,HIGH,,HIGH,HIGH
False,NORMAL,,False,NORMAL,False,HIGH,False,LOW,,False,,True,False,HIGH,LOW,False,HIGH,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,,True,NORMAL,NORMAL,ZERO,LOW,HIGH,LOW,NORMAL,NORMAL,NORMAL,
False,HIGH,HIGH,False,HIGH,False,NORMAL,False,,HIGH,False,,True,False,NORMAL,LOW,False,ZERO,LOW,,LOW,,False,NORMAL,NORMAL,NORMAL,False,NORMAL,,,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,NORMAL,True,NORMAL,False,False,NORMAL,LOW,False,ZERO,,LOW,LOW,,False,NORMAL,NORMAL,LOW,False,,,LOW,ZERO,,HIGH,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,,False,NORMAL,True,LOW,HIGH,False,HIGH,False,False,LOW,NORMAL,False,ZERO,,LOW,,NORMAL,False,NORMAL,ESOPHAGEAL,HIGH,False,NORMAL,NORMAL,LOW,LOW,,HIGH,HIGH,HIGH,HIGH,LOW
False,HIGH,HIGH,True,HIGH,False,,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,,,,False,NORMAL,NORMAL,LOW,False,,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,LOW,LOW,False,,False,False,HIGH,LOW,False,,,NORMAL,,,False,,,HIGH,False,,NORMAL,LOW,LOW,HIGH,LOW,NORMAL,NORMAL,NORMAL,HIGH
True,NORMAL,NORMAL,False,NORMAL,False,,False,LOW,LOW,False,LOW,True,False,,LOW,False,ZERO,LOW,LOW,,,False,,NORMAL,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,NORMAL,NORMAL,NORMAL,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,LOW,False,LOW,False,False,HIGH,,False,ZERO,NORMAL,,LOW,NORMAL,False,HIGH,,HIGH,False,,NORMAL,LOW,ZERO,,HIGH,NORMAL,NORMAL,,LOW
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,HIGH,ZERO,False,HIGH,NORMAL,,HIGH,,False,NORMAL,NORMAL,HIGH,True,NORMAL,NORMAL,ZERO,,HIGH,LOW,NORMAL,,HIGH,HIGH
False,,NORMAL,False,NORMAL,False,NORMAL,False,,HIGH,False,HIGH,False,False,NORMAL,,False,,LOW,,,,False,NORMAL,NORMAL,,False,NORMAL,,LOW,,ZERO,HIGH,HIGH,,HIGH,HIGH
False,HIGH,HIGH,False,,False,NORMAL,False,,HIGH,False,HIGH,True,False,LOW,,False,LOW,NORMAL,,,NORMAL,False,NORMAL,ESOPHAGEAL,,False,NORMAL,NORMAL,LOW,ZERO,LOW,HIGH,HIGH,HIGH,HIGH,LOW
False,NORMAL,NORMAL,False,NORMAL,False,,True,NORMAL,HIGH,False,HIGH,True,False,NORMAL,LOW,False,ZERO,NORMAL,,LOW,NORMAL,False,NORMAL,,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,
False,,,True,,False,LOW,False,HIGH,HIGH,False,HIGH,False,False,HIGH,LOW,False,ZERO,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,HIGH,HIGH,HIGH,HIGH
False,HIGH,HIGH,True,HIGH,False,LOW,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,,NORMAL,,,ZERO,HIGH,HIGH,HIGH,,LOW
False,NORMAL,NORMAL,True,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,,False,NORMAL,NORMAL,LOW,,NORMAL,False,,NORMAL,HIGH,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,True,False,NORMAL,LOW,False,ZERO,,,,NORMAL,False,NORMAL,,HIGH,True,NORMAL,NORMAL,ZERO,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,
True,LOW,,False,LOW,True,LOW,False,HIGH,HIGH,False,,False,False,NORMAL,LOW,False,,NORMAL,LOW,,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,,
False,,,False,LOW,False,NORMAL,False,HIGH,,False,,False,False,,LOW,False,ZERO,NORMAL,LOW,,,False,HIGH,NORMAL,HIGH,False,NORMAL,NORMAL,,ZERO,,HIGH,HIGH,HIGH,,HIGH
False,,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,ZERO,,,LOW,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,HIGH,,HIGH,
False,NORMAL,NORMAL,False,NORMAL,False,,False,HIGH,HIGH,False,HIGH,False,False,HIGH,LOW,False,HIGH,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,,False,LOW,LOW,,,,,HIGH,HIGH,,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,,False,False,,NORMAL,False,ZERO,NORMAL,,LOW,,False,,ESOPHAGEAL,HIGH,False,,,,LOW,ZERO,HIGH,,HIGH,HIGH,
False,NORMAL,NORMAL,False,NORMAL,False,,False,,,False,HIGH,True,False,HIGH,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,HIGH,HIGH,HIGH,
True,LOW,LOW,False,LOW,True,LOW,False,HIGH,NORMAL,True,,False,False,HIGH,LOW,False,,NORMAL,LOW,LOW,NORMAL,False,NORMAL,,NORMAL,False,NORMAL,NORMAL,LOW,,ZERO,,HIGH,HIGH,LOW,
False,NORMAL,NORMAL,False,,False,NORMAL,False,,HIGH,False,,False,False,LOW,,False,,,HIGH,HIGH,NORMAL,False,,NORMAL,HIGH,False,LOW,,ZERO,LOW,HIGH,LOW,,HIGH,HIGH,LOW
False,,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,HIGH,LOW,False,ZERO,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,HIGH,HIGH,,
False,,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,NORMAL,True,NORMAL,False,False,,LOW,False,ZERO,NORMAL,,,NORMAL,False,,NORMAL,HIGH,False,,NORMAL,LOW,,ZERO,,,HIGH,HIGH,HIGH
False,,HIGH,True,HIGH,False,LOW,False,HIGH,HIGH,False,HIGH,False,False,,,False,,NORMAL,,,,False,,NORMAL,LOW,False,NORMAL,NORMAL,,,,HIGH,HIGH,HIGH,LOW,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,NORMAL,HIGH,HIGH,HIGH,LOW
True,LOW,,False,LOW,True,LOW,False,,NORMAL,True,,False,False,LOW,,False,LOW,NORMAL,HIGH,,NORMAL,False,NORMAL,ESOPHAGEAL,HIGH,False,HIGH,HIGH,,NORMAL,HIGH,LOW,HIGH,HIGH,NORMAL,LOW
False,NORMAL,,False,NORMAL,False,LOW,False,,NORMAL,True,NORMAL,False,False,HIGH,LOW,False,ZERO,NORMAL,LOW,,,False,NORMAL,NORMAL,,False,,,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,LOW,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,LOW,LOW,False,,False,False,LOW,,False,,NORMAL,,LOW,NORMAL,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,,,ZERO,,HIGH,,,LOW
False,HIGH,HIGH,True,,False,LOW,False,,HIGH,False,HIGH,False,False,NORMAL,LOW,False,,,LOW,LOW,HIGH,True,HIGH,NORMAL,LOW,False,NORMAL,,LOW,ZERO,ZERO,HIGH,HIGH,,LOW,
False,,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,NORMAL,True,,False,False,HIGH,LOW,False,ZERO,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,
False,LOW,NORMAL,False,NORMAL,False,NORMAL,False,LOW,,False,,False,False,HIGH,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,HIGH,NORMAL,LOW,False,,NORMAL,LOW,ZERO,,HIGH,HIGH,,NORMAL,
False,HIGH,,True,HIGH,False,NORMAL,False,,HIGH,False,HIGH,False,False,LOW,LOW,False,ZERO,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,,LOW,ZERO,ZERO,HIGH,,HIGH,,LOW
False,NORMAL,NORMAL,False,,False,,False,HIGH,HIGH,False,,False,False,LOW,,False,,NORMAL,LOW,LOW,,False,NORMAL,,HIGH,False,NORMAL,NORMAL,LOW,,ZERO,,HIGH,HIGH,HIGH,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,,True,NORMAL,False,False,,LOW,False,ZERO,NORMAL,LOW,LOW,HIGH,True,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,HIGH,,HIGH,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,HIGH,False,HIGH,False,False,,HIGH,False,LOW,,LOW,LOW,NORMAL,False,NORMAL,,NORMAL,False,,NORMAL,LOW,HIGH,ZERO,HIGH,HIGH,,HIGH,NORMAL
False,,,False,NORMAL,False,NORMAL,False,HIGH,NORMAL,True,NORMAL,False,False,,,False,HIGH,,HIGH,HIGH,NORMAL,False,NORMAL,,HIGH,False,,ZERO,ZERO,LOW,HIGH,LOW,HIGH,HIGH,HIGH,LOW
False,NORMAL,HIGH,True,HIGH,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,,False,ZERO,,LOW,,NORMAL,False,NORMAL,,LOW,False,NORMAL,NORMAL,LOW,,ZERO,HIGH,,HIGH,HIGH,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,,False,,False,False,HIGH,ZERO,False,ZERO,LOW,LOW,LOW,,False,,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,,ZERO,HIGH,HIGH,HIGH,,HIGH
False,NORMAL,NORMAL,False,,False,,False,,HIGH,False,HIGH,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,LOW,False,NORMAL,NORMAL,,False,NORMAL,,LOW,ZERO,,,HIGH,HIGH,,HIGH
False,NORMAL,,False,,False,NORMAL,False,HIGH,,False,HIGH,False,False,LOW,,False,HIGH,NORMAL,LOW,LOW,NORMAL,False,NORMAL,,HIGH,False,NORMAL,ZERO,ZERO,LOW,,HIGH,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,,False,,False,HIGH,HIGH,False,,False,False,,LOW,False,,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,,HIGH,HIGH,NORMAL,NORMAL
False,HIGH,HIGH,True,HIGH,False,NORMAL,False,HIGH,HIGH,False,,False,False,LOW,LOW,True,,,HIGH,HIGH,,False,NORMAL,NORMAL,NORMAL,False,NORMAL,,LOW,LOW,,LOW,HIGH,HIGH,HIGH,
False,,,False,,False,NORMAL,False,,HIGH,False,,False,False,NORMAL,NORMAL,False,ZERO,NORMAL,LOW,,NORMAL,False,,ESOPHAGEAL,,False,NORMAL,NORMAL,LOW,LOW,ZERO,,HIGH,HIGH,,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,LOW,False,,NORMAL,,LOW,NORMAL,False,HIGH,NORMAL,NORMAL,False,NORMAL,NORMAL,,ZERO,,HIGH,HIGH,HIGH,HIGH,LOW
False,NORMAL,NORMAL,False,NORMAL,False,LOW,False,HIGH,HIGH,False,,False,False,HIGH,,False,ZERO,NORMAL,,LOW,NORMAL,False,,NORMAL,NORMAL,False,,NORMAL,LOW,,,HIGH,HIGH,,LOW,NORMAL
False,,NORMAL,False,,False,NORMAL,False,LOW,,False,LOW,True,False,,LOW,True,,LOW,LOW,LOW,NORMAL,False,,,HIGH,False,NORMAL,NORMAL,LOW,,NORMAL,NORMAL,NORMAL,NORMAL,,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,,True,NORMAL,,False,,False,False,HIGH,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,True,,NORMAL,,,ZERO,,HIGH,HIGH,,HIGH
False,NORMAL,,False,NORMAL,False,,False,LOW,LOW,False,LOW,False,False,,LOW,False,,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,ZERO,ZERO,LOW,HIGH,LOW,NORMAL,NORMAL,NORMAL,
False,NORMAL,NORMAL,False,NORMAL,False,LOW,False,HIGH,,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,,,NORMAL,False,NORMAL,,,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,,HIGH,LOW,
False,,NORMAL,False,NORMAL,False,NORMAL,False,,,False,HIGH,False,False,HIGH,LOW,False,ZERO,NORMAL,,LOW,,False,,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,
False,,NORMAL,False,,False,NORMAL,False,NORMAL,HIGH,False,HIGH,False,False,LOW,LOW,False,,NORMAL,LOW,,LOW,False,,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,,ZERO,HIGH,,,HIGH,
False,,NORMAL,False,NORMAL,False,,False,HIGH,,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,LOW,LOW,LOW,False,NORMAL,NORMAL,HIGH,False,NORMAL,,ZERO,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
